S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GSTN,VALID LICENCE AND OTHERS AS PER DTCN",25-Oct-2024 11:00 AM,12-Nov-2024 11:00 AM,25-Oct-2024 11:00 AM,11-Nov-2024 05:00 PM,25-Oct-2024 11:00 AM ,11-Nov-2024 05:00 PM ,25-Oct-2024 11:00 AM,11-Nov-2024 05:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh||BHEDEN Block,01/2024-25,2024_PRBDE_105682_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"21,928",Yes,fixed,,Nil,Nil,BDO BHEDEN,PANCHAYAT SAMITI BHEDEN,"6,000",Nil,Nil,No,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT RUSUDA GP RUSUDA,BUILDING WORKS,AS PER DTCN ,NA ,"21,92,839",Civil Works - Buildings,NA ,Tender,90.0,180.0,BHEDEN BLOCK RUSUDA GP,768104.0,NA ,NA ,NA ,BHEDEN,No ,No,AOC,1,2638253,BISHIKESAN PANDE,11-Nov-2024 02:30 PM,Rejected-AOC,L4,21-Jun-2025 06:42 PM,03-Jan-2025,"INR 1,864,132",180.0,Tripura Mahananda,21-Jun-2025 06:40 PM,RusudaGPLF.pdf (1189.00 KB),"Sri T. Mahananda,BDO",Internal,"SriSNMurmuAEE,SriPKDoraABDO,SriKMajhiSO",Tripura Mahananda,21-Nov-2024 12:36 PM,techsummary_509814.pdf (674.96 KB),"Sri T. Mahananda,BDO",Internal,"SriSNMurmuAEE,SriPKDoraABDO,SriKMajhiSO",Tripura Mahananda,21-Nov-2024 01:07 PM,finsummary_509814.pdf (674.96 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh||BHEDEN Block,2024_PRBDE_105682_1,01/2024-25,CONSTRUCTION OF GPLF BUILDING WITH MARKET COMPLEX AT RUSUDA GP RUSUDA,1.0,2600134.0,"M/S PVR ENGINEERING WORKS, PROP. PENUMAKA GOPI KRISHNA",INR,"1,864,132",Finance,All Bidder admitted except Manoj Mirdha,Surendranath Murmu,20-Nov-2024 02:23 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2632431,BULU KUMAR DASH,08-Nov-2024 06:06 PM,Rejected-AOC,L3,21-Jun-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2637518,MANOJ MIRDHA,11-Nov-2024 09:31 AM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,20-Nov-2024 02:23 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2600134,"M/S PVR ENGINEERING WORKS, PROP. PENUMAKA GOPI KRISHNA",30-Oct-2024 11:41 AM,Accepted-AOC,Selected in lottery,21-Jun-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2605834,Saroj Kumar Nanda,02-Nov-2024 12:33 PM,Rejected-AOC,L2,21-Jun-2025 06:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
