Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,As Per DTCN,Executive Officer,Choudwar Municipality,Municipal Bodies||Choudwar Municipality,ChM-01/2025-26,2025_ORULB_112370_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,080",0.0,Nil,Nil,No,Construction of paver road from Harijan sahi Primary School Towards Mangala Mandir in ward no 17 of choudwar municipality,Construction of paver road from Harijan sahi Primary School Towards Mangala Mandir in ward no 17 of choudwar municipality,Please refer Tender documents. ,NA ,"16,89,627",Civil Works - Others,NA ,Tender,90.0,NA ,Choudwar,756071.0,NA ,NA ,NA ,Executive Officer Choudwar Municipality,No ,No,15-Apr-2025 11:00 AM,29-Apr-2025 11:00 AM,15-Apr-2025 11:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,15-Apr-2025 11:00 AM,28-Apr-2025 05:00 PM,"16,896",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,EO,Internal,,Soumya Ranjan Mishra,19-Jun-2025 04:40 PM,techsummary_536207.pdf (267.22 KB),EO,Internal,,Soumya Ranjan Mishra,19-Jun-2025 04:49 PM,finsummary_536207.pdf (592.82 KB),Finance,"The tender has been opened in presence of EO,ME,JE,Dealing asst in choudwar municipality",Patitapaban Pattnayak,30-Apr-2025 11:20 AM,finance_536207.pdf,BOQ Comparative Chart,1.0,2892799.0,KRISHNA GLOBAL SOLUTIONS,INR,"1,436,351",Municipal Bodies||Choudwar Municipality,2025_ORULB_112370_10,ChM-01/2025-26,Construction of paver road from Harijan sahi Primary School Towards Mangala Mandir in ward no 17 of choudwar municipality,1,2898285,ANIL KUMAR BHOI,28-Apr-2025 03:12 PM,Rejected-Finance,REJECT,19-Jun-2025 04:49 PM,19-Jun-2025,"INR 1,689,627",90.0,Soumya Ranjan Mishra,19-Jun-2025 04:53 PM,wosl10.pdf (629.00 KB),AOC
,,.xls,As Per BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2895750,CHITTARANJAN JENA,26-Apr-2025 02:34 PM,Rejected-Finance,REJECT,19-Jun-2025 04:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2891929,DIPAK KUMAR PRUSTY,22-Apr-2025 07:58 PM,Rejected-Finance,REJECT,19-Jun-2025 04:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2897976,DURGA PRASAD NAYAK,28-Apr-2025 01:33 PM,Rejected-Finance,L2 IN LOTTERY PROCESS,19-Jun-2025 04:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2896019,JAGANNATH BEHERA,27-Apr-2025 09:05 AM,Rejected-Finance,REJECT,19-Jun-2025 04:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2895738,KAMAL BEHERA,26-Apr-2025 03:41 PM,Rejected-Finance,REJECT,19-Jun-2025 04:49 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2892799,KRISHNA GLOBAL SOLUTIONS,23-Apr-2025 05:16 PM,Accepted-AOC,L1 IN LOTTERY,19-Jun-2025 04:53 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2897288,SUSANTA KUMAR BEHERA,27-Apr-2025 11:13 PM,Rejected-Finance,REJECT,19-Jun-2025 04:49 PM,,,,,,,AOC
