Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
Finance,.,Akshaya Kumar Naik,19-Feb-2025 12:35 PM,finance_527885.pdf,BOQ Comparative Chart,1.0,2799518.0,SOUMYA RANJAN SETHI(S.C),INR,"428,911",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2025_CERWI_109953_3,13(Online)/RWD/BPD/2024-25,Repair and Renovation of Administrative Building project of OSAP 5th Bn. Baripada,A.K.Nayak,Internal,,Dibyamayee Behera,11-Jun-2025 11:40 AM,finsummary_527885.pdf (52.56 KB),Akshay Kumar Naik,Internal,,Akshaya Kumar Naik,19-Feb-2025 12:55 PM,techsummary_527885.pdf (409.49 KB),1,2801036,DILLIPKUMAR BEHERA,06-Feb-2025 04:56 PM,Rejected-AOC,unsuccessful tenderer,12-Jun-2025 01:36 PM,12-Jun-2025,"INR 428,911",30.0,Rajesh Pradhan,12-Jun-2025 01:36 PM,13.pdf (436.00 KB),AOC,31-Jan-2025 11:00 AM,07-Feb-2025 05:30 PM,31-Jan-2025 11:00 AM,07-Feb-2025 05:00 PM,31-Jan-2025 11:00 AM ,06-Feb-2025 05:00 PM ,31-Jan-2025 11:00 AM,07-Feb-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, Affidavit and other documents as per DTCN",Repair and Renovation of Administrative Building project of OSAP 5th Bn. Baripada,Repair and Renovation of Administrative Building project of OSAP 5th Bn. Baripada,Please refer Tender documents. ,NA ,"5,04,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"S.E.R.W.Division, Baripada",No ,No,"4,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,13(Online)/RWD/BPD/2024-25,2025_CERWI_109953_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"5,040",Yes,percentage,1.0%,Nil,Nil,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2802079,GHANASHYAM DAS,07-Feb-2025 11:41 AM,Rejected-AOC,unsuccessful tenderer,12-Jun-2025 01:36 PM,,,,,,,AOC,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2799738,LITA MARNDI,05-Feb-2025 08:08 PM,Rejected-AOC,unsuccessful tenderer,12-Jun-2025 01:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2794366,PRATISMRUTI LENKA,07-Feb-2025 01:06 PM,Rejected-AOC,unsuccessful tenderer,12-Jun-2025 01:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2800113,RANJITA DAS,07-Feb-2025 11:26 AM,Rejected-AOC,unsuccessful tenderer,12-Jun-2025 01:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2799518,SOUMYA RANJAN SETHI(S.C),05-Feb-2025 06:14 PM,Accepted-AOC,Lottery winner,12-Jun-2025 01:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2796412,SRI BRIJESH KUMAR PRATIHARI,06-Feb-2025 10:19 AM,Rejected-AOC,unsuccessful tenderer,12-Jun-2025 01:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2797453,SRI DEEPAK KUMAR GHOSH,06-Feb-2025 10:23 AM,Rejected-AOC,unsuccessful tenderer,12-Jun-2025 01:36 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
