EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"39,647",Yes,percentage,1.0%,Nil,Nil,"S.E,R.W.Division-II,Balasore","O/o the S.E, R.W.Division-II, Balasore",1.0,ICICI BANK,Construction of New Sub-Centre Building at Nadigoan for 24-25,Construction of New Sub-Centre Building at Nadigoan for 24-25,Please refer Tender documents. ,NA ,"39,64,737",Civil Works - Buildings,NA ,Tender,90.0,180.0,Balasore,756001.0,NA ,NA ,NA ,"O/o the S.E,R.W.Division-II,Balasore",No ,No,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,e-Procurement Notice No.04 of 2024-25-BLS-II,2024_CERWI_108482_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,19-Dec-2024 11:00 AM,04-Jan-2025 11:00 AM,19-Dec-2024 11:00 AM,03-Jan-2025 05:00 PM,19-Dec-2024 11:00 AM ,03-Jan-2025 01:00 PM ,19-Dec-2024 11:00 AM,03-Jan-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"T P Cost, EMD Online, RC, PAN, GSTIN, Affidavit, NRC,Bid Declaration and other documents as per DTCN",AOC,Executive Engineer,Internal,DAO and Estimator,Lambodar Naik,05-Jun-2025 10:42 AM,finsummary_521122.pdf (46.79 KB),Executive Engineer,Internal,DAO and Estimator,Lambodar Naik,05-Jun-2025 10:35 AM,techsummary_521122.pdf (46.79 KB),1,2722244,JADU SINGH,02-Jan-2025 01:29 PM,Rejected-AOC,Rejected due to bidder is not win the lottery,05-Jun-2025 10:47 AM,1.0,2723804.0,PRAFULLA KUMAR MALIK,INR,"3,370,423",CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BALASORE,2024_CERWI_108482_16,e-Procurement Notice No.04 of 2024-25-BLS-II,Construction of New Sub-Centre Building at Nadigoan for 24-25,05-Jun-2025,"INR 3,370,423",180.0,Lambodar Naik,05-Jun-2025 10:47 AM,108482_16.pdf (47.00 KB),Awarded through lottery winner,Finance,All documents are downloading,Sujata Behera,16-May-2025 11:15 AM,finance_521122.pdf,BOQ Comparative Chart,AOC
,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,2,2721160,MAKARADHAR PALEI (S.C),01-Jan-2025 08:42 PM,Rejected-AOC,Rejected due to bidder is not win the lottery,05-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2723138,MAMATA PRADHAN,03-Jan-2025 01:22 PM,Rejected-AOC,Rejected due to bidder is not win the lottery,05-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2725560,Nigamananda Adhikari,03-Jan-2025 01:50 PM,Rejected-AOC,Rejected due to bidder is not win the lottery,05-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2723804,PRAFULLA KUMAR MALIK,02-Jan-2025 09:31 PM,Accepted-AOC,Awarded through lottery winner,05-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,2706188,SATYAPRAKASH PRADHAN,22-Dec-2024 11:03 AM,Rejected-AOC,Rejected due to bidder is not win the lottery,05-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
