Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Finance,6 Bidders Participant,SHDHANA BEHERA,18-Apr-2025 08:59 AM,,BOQ Comparative Chart,1.0,2883398.0,CHANDAN KUMAR SAHOO,INR,"1,510,954","Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2025_OLIC_112115_29,BD ID NO. 02/Dt29.01.25,"HARISHPUR TW, MARADA TW AND SUDUKANTHI TW LI PROJECTS",EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,Niranjan Naik,03-Jun-2025 09:00 AM,finsummary_535099.pdf (585.05 KB),EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,Niranjan Naik,28-May-2025 11:35 AM,techsummary_535099.pdf (585.05 KB),1,2883863,AKSHAYA KUMAR MALLICK,14-Apr-2025 05:49 PM,Rejected-Technical,OK,28-May-2025 11:35 AM,03-Jun-2025,"INR 1,777,384",90.0,Niranjan Naik,03-Jun-2025 09:16 AM,Pkg29.pdf (585.00 KB),WORK ORDER ISSUED,AOC,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BD ID NO. 02/Dt29.01.25,2025_OLIC_112115_29,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,080",0.0,Nil,Nil,Yes,05-Apr-2025 10:00 AM,16-Apr-2025 10:00 AM,05-Apr-2025 10:00 AM,15-Apr-2025 05:00 PM,05-Apr-2025 10:00 AM ,15-Apr-2025 04:00 PM ,05-Apr-2025 10:00 AM,15-Apr-2025 05:00 PM,1.0,ICICI BANK,"17,774",Yes,fixed,,Nil,Nil,OFFICE OF THE EE LI CUTTACK,OFFICE OF THE EE LI CUTTACK,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER CALL NOTICE, EMD AND OTHER DOCUMENTS AS PER DTCN","HARISHPUR TW, MARADA TW AND SUDUKANTHI TW LI PROJECTS","HARISHPUR TW, MARADA TW AND SUDUKANTHI TW LI PROJECTS",Please refer Tender documents. ,NA ,"17,77,384",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,365.0,NAUGAON BLOCK,754001.0,NA ,NA ,NA ,EE LI CUTTACK,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2883398,CHANDAN KUMAR SAHOO,13-Apr-2025 08:57 PM,Accepted-AOC,OK,03-Jun-2025 09:16 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2883671,MADHUSMITA SAMANTARAY,14-Apr-2025 12:17 PM,Rejected-Technical,OK,28-May-2025 11:35 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2884179,NIRUPAMA BEHERA,14-Apr-2025 10:35 PM,Rejected-Technical,OK,28-May-2025 11:35 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2883837,SOUMYA RANJAN ROUT,14-Apr-2025 02:50 PM,Rejected-Technical,OK,28-May-2025 11:35 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2883800,SUDAM CHARAN MALLIK,14-Apr-2025 01:50 PM,Rejected-Technical,OK,28-May-2025 11:35 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
