S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"Executive Officer, NAC Junagarh",Executive Officer NAC Junagarh Kalahandi,Construction of CC paver road with side Drain from Dhoba Pada chowck Near Trasfermer towards Bhikari Chalan house on the Embankment of Dhoba Tank in ward No 08,Construction of CC paver road with side Drain from Dhoba Pada chowck Near Trasfermer towards Bhikari Chalan house on the Embankment of Dhoba Tank in ward No 08,Please refer Tender documents. ,NA ,"10,16,949",Civil Works - Others,NA ,Tender,30.0,NA ,NAC Junagarh,766014.0,NA ,NA ,NA ,"O.o- Executive Officer, NAC Junagarh",No ,No,Municipal Bodies||Junagarh NAC,JNG/NAC/02/2024-25,2025_ORULB_109820_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST,Certifiacate,PAN,Affidavit,Cost of Tender Paper,EMD and other documents as per DTCN","10,169",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,Yes,28-Jan-2025 10:00 AM,10-Feb-2025 11:00 AM,28-Jan-2025 10:00 AM,07-Feb-2025 05:00 PM,NA ,NA ,28-Jan-2025 10:00 AM,07-Feb-2025 05:00 PM,AOC,Chairperson,Internal,,Pramod Kumar Khillo,25-Jun-2025 04:20 PM,finsummary_527236.pdf (2401.83 KB),Chairperson Executive Ofiicer and All committee member,Internal,Chairperson Executive Ofiicer and All committee member,Pramod Kumar Khillo,25-Jun-2025 03:37 PM,techsummary_527236.pdf (2401.83 KB),Municipal Bodies||Junagarh NAC,2025_ORULB_109820_13,JNG/NAC/02/2024-25,Construction of CC paver road with side Drain from Dhoba Pada chowck Near Trasfermer towards Bhikari Chalan house on the Embankment of Dhoba Tank in ward No 08,1,2801432,ANKIT KUMAR SAHOO,06-Feb-2025 08:11 PM,Rejected-Technical,Bid open on basic of lottery system,25-Jun-2025 03:37 PM,Finance,A meeting of Tender Committee of NAC Junagarh constituted under Rule-361 of Odisha Municipal Rule-1953 was held on 20.01.2025 at 11.00am in the office chamber of the Chairperson of NAC Junagarh.,Pramod Kumar Khillo,25-Jun-2025 01:21 PM,finance_527236.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,2797920,Khusi Ram Lahajal,07-Feb-2025 12:17 PM,Rejected-Technical,Bid open on basic of lottery system,25-Jun-2025 03:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,3,2802355,MANOJ KUMAR SAHOO,07-Feb-2025 03:42 PM,Rejected-Technical,Bid open on basic of lottery system,25-Jun-2025 03:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,4,2801730,ROSHAN KUMAR SAHU,06-Feb-2025 11:00 PM,Accepted-AOC,As per the Lottery system.,25-Jun-2025 05:24 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,5,2801458,SARAT CHANDRA SAHU,06-Feb-2025 09:22 PM,Rejected-Technical,Bid open on basic of lottery system,25-Jun-2025 03:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,6,2801772,SHIVRAM MEHER,07-Feb-2025 01:46 PM,Rejected-Technical,Bid open on basic of lottery system,25-Jun-2025 03:37 PM,,,,,,,AOC
