Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","1,87,800",Yes,fixed,,Nil,Nil,09-Jan-2025 06:55 PM,27-Jan-2025 10:30 AM,09-Jan-2025 06:55 PM,24-Jan-2025 05:00 PM,NA ,NA ,09-Jan-2025 06:55 PM,24-Jan-2025 05:00 PM,04-Apr-2025 10:30 AM,1.0,ICICI BANK,"Constn. of 6 nos. E type Qtrs. at Cuttack (for Staff of FO, CR and Cuttack F.S and CFO Office).",Building Work,Please refer Tender documents  ,NA ,"1,87,77,270",Civil Works - Buildings,NA ,Tender,90.0,365.0,Cuttack,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,Orissa State Police Housing and Welfare Corporation Ltd,13/OPHWC/2024-25,2025_OSPHW_109249_7,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,AOC,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,26-Jun-2025 12:56 PM,finsummary_524892.pdf (1038.21 KB),Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_109249_7,13/OPHWC/2024-25,"Constn. of 6 nos. E type Qtrs. at Cuttack (for Staff of FO, CR and Cuttack F.S and CFO Office).",Technical,FOUR BIDDER HAVE PARTICIPATED,Bikram Keshari Malla,27-Jan-2025 04:29 PM,,1.0,2774399.0,RASHID SHAKEEL HASAN,INR,"16,430,111.28",26-Jun-2025,"INR 16,430,111.28",365.0,Bikram Keshari Malla,26-Jun-2025 12:58 PM,WORKRDER.pdf (1038.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 18.05.2025,1,2774292,RANJAN KUMAR MOHANTY,24-Jan-2025 12:47 PM,Rejected-Finance,DUE TO L2 BIDDER,26-Jun-2025 12:56 PM,Finance,THREE BIDDER HAVE PARTCIPATED,Bikram Keshari Malla,04-Apr-2025 11:35 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,Mohan Kumar Ka,03-Apr-2025 06:07 PM,04-Apr-2025 10:30 AM,techsummary_524892.pdf (344.73 KB),AOC
,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2774399,RASHID SHAKEEL HASAN,24-Jan-2025 01:46 PM,Accepted-AOC,QUALIFIED BIDDER,26-Jun-2025 12:58 PM,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2774460,Sourav Acharya,24-Jan-2025 01:38 PM,Rejected-Technical,Non submission of adequate similar nature of works as per DTCN clause no-11 and 110(j).,03-Apr-2025 06:07 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2773029,TAPAS KUMAR JENA,23-Jan-2025 07:32 PM,Rejected-Finance,DUE TO L3 BIDDER,26-Jun-2025 12:56 PM,,,,,,,,,,,,,,AOC
