Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, EMD ,Licence ,PAN,GSTIN, Affidavit, Schedule-A, Machinery MoU with Electrical Contracto",1.0,ICICI BANK,"55,470",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,Construction of Paddy Procurement Centre at Kanika under Hemgir Block in the District of Sundargarh for the year 2024.25.,Construction of Paddy Procurement Centre at Kanika under Hemgir Block in the District of Sundargarh for the year 2024.25.,Please refer Tender documents. ,NA ,"55,47,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Sundargarh,770001.0,NA ,NA ,NA ,"O/O the SE R AND B DIVISION, SUNDARGARH",No ,No,1.0,Date Corrigendum,Date,,"SE R AND B DIVISION, SUNDARGARH","O/O the SE R AND B DIVISION, SUNDARGARH",EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-SUNDERGARH,Bid Identification No-SE-RandB-SNG-29 OF 2024-25,2024_EICCL_106287_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,02-Nov-2024 10:00 AM,26-Nov-2024 11:00 AM,02-Nov-2024 10:00 AM,25-Nov-2024 05:00 PM,02-Nov-2024 10:00 AM ,23-Nov-2024 05:00 PM ,02-Nov-2024 10:00 AM,25-Nov-2024 05:00 PM,19-Mar-2025 11:00 AM,AOC,SEDAOAEEAE,Internal,SEDAOAEEAE,Swagatika Naik,22-Jun-2025 08:24 PM,finsummary_513936.pdf (354.86 KB),EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-SUNDERGARH,2024_EICCL_106287_2,Bid Identification No-SE-RandB-SNG-29 OF 2024-25,Construction of Paddy Procurement Centre at Kanika under Hemgir Block in the District of Sundargarh for the year 2024.25.,Technical,Work order copy,Swagatika Naik,17-Mar-2025 06:44 PM,technical_513936.pdf,1.0,2663989.0,SIPUN BEHERA,INR,"4,715,505.24",1,2663765,DHANESWAR MAJHI,25-Nov-2024 01:27 PM,Rejected-AOC,Accepted,22-Jun-2025 08:32 PM,22-Jun-2025,"INR 4,715,505.24",90.0,Swagatika Naik,22-Jun-2025 08:32 PM,kanika.pdf (355.00 KB),Work order copy,Finance,Work order copy,Swagatika Naik,22-Jun-2025 08:19 PM,finance_513936.pdf,BOQ Comparative Chart,SEDAOAEEAE,Internal,SEDAOAEEAE,Swagatika Naik,17-Mar-2025 06:53 PM,19-Mar-2025 11:00 AM,techsummary_513936.pdf (303.01 KB),AOC
,,.pdf,Schedule-A and other documents as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2658461,JAYANTA KUMAR NAIK,21-Nov-2024 05:00 PM,Rejected-Technical,Proper Documents not submitted.,17-Mar-2025 06:53 PM,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2663768,LABA SA,25-Nov-2024 02:23 PM,Rejected-AOC,Accepted,22-Jun-2025 08:32 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2662452,M/s Anjali Construction,25-Nov-2024 02:43 PM,Rejected-AOC,Accepted,22-Jun-2025 08:32 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2615188,SANJAY KUMAR GOENKA,11-Nov-2024 03:47 PM,Rejected-AOC,Accepted,22-Jun-2025 08:32 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,6,2661419,SANOJ KUMAR GHOSH,23-Nov-2024 08:07 PM,Rejected-AOC,Accepted,22-Jun-2025 08:32 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,7,2664459,SANTOSH KUMAR KUMURA,25-Nov-2024 03:49 PM,Rejected-AOC,Accepted,22-Jun-2025 08:32 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,8,2663989,SIPUN BEHERA,25-Nov-2024 01:53 PM,Accepted-AOC,Winner in the lottery,22-Jun-2025 08:32 PM,,,,,,,,,,,,,,,,,,,,,AOC
