Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
01-Nov-2024 10:00 AM,19-Nov-2024 11:30 AM,01-Nov-2024 10:00 AM,18-Nov-2024 05:00 PM,01-Nov-2024 10:00 AM ,18-Nov-2024 01:00 PM ,01-Nov-2024 10:00 AM,18-Nov-2024 05:00 PM,02-Jan-2025 01:00 PM,1.0,ICICI BANK,"64,600",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"RC,GST,PAN,Affidavit and other Relevant documents as per DTCN clauses",EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB Division Boudh,SEBDH07/2024-25,2024_EICCL_106149_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Date extension,Date,,Construction Of Paddy Procurement Center In Odisha At Adenigarh in the district of Boudh,Composite work,Please refer tender documents ,NA ,"64,52,767",Civil Works - Buildings,NA ,Tender,90.0,90.0,Boudh,762014.0,NA ,NA ,NA ,Office of the SE Boudh R and B Division Boudh,No ,No,SE Boudh R and B Division Boudh,Office of the SE Boudh R and B Division Boudh,AOC,03-Jun-2025,"INR 5,485,498",90.0,Sandeep Kumar Chhualsingh,03-Jun-2025 12:23 PM,2492.pdf (838.00 KB),1,2647739,ASHARANI DALAL,16-Nov-2024 09:13 PM,Accepted-AOC,L1 Bidder,03-Jun-2025 12:23 PM,Pravat Kumar Das,Internal,SE DAO EST,Lingaraj Sethi,02-Jan-2025 12:19 PM,02-Jan-2025 01:00 PM,techsummary_512946.pdf (233.54 KB),Finance,06 Nos. bidder participated,Pravat Kumar Das,03-Jan-2025 10:23 AM,finance_512946.pdf,BOQ Comparative Chart,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB Division Boudh,2024_EICCL_106149_2,SEBDH07/2024-25,Construction Of Paddy Procurement Center In Odisha At Adenigarh in the district of Boudh,Technical,06 Nos. bidder participated,Lingaraj Sethi,02-Jan-2025 11:11 AM,technical_512946.pdf,Sandeep Ku Chhualsingh,Internal,SE DAO EST,Lingaraj Sethi,30-Apr-2025 11:25 AM,finsummary_512946.pdf (914.35 KB),1.0,2647739.0,ASHARANI DALAL,INR,"5,485,498",AOC
,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2651332,BAIJAYANTI JAGADALA,18-Nov-2024 11:57 AM,Rejected-Finance,Disqualified,30-Apr-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2643142,BISWOJIT PATTANAIK,12-Nov-2024 09:14 PM,Rejected-Finance,Disqualified,30-Apr-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2642940,EASTGROW TRADERS,12-Nov-2024 07:43 PM,Rejected-Finance,Disqualified,30-Apr-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2648291,SAILENDRA KUMAR PRADHAN,18-Nov-2024 04:23 PM,Rejected-Finance,Disqualified,30-Apr-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2650255,Sri Sangram Keshari Meher,17-Nov-2024 12:35 PM,Rejected-Finance,Disqualified,30-Apr-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
