S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,590.0,0.0,Nil,Nil,No,Managing Director,"D2, Sahid Nagar, BBSR",Odisha State Co. Milk Producers Federation Ltd.,07 /MM/CFP/55/ 2025-2026/10,2025_OMFED_113731_12,Yes,Open Tender,Item Rate,Goods,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"The Tender Paper Cost, EMD, Copy of GST, PAN, GST RETURN,IT Return, Turnover Certificate",23-May-2025 10:00 AM,02-Jun-2025 02:00 PM,23-May-2025 10:00 AM,02-Jun-2025 01:00 PM,NA ,NA ,23-May-2025 10:00 AM,02-Jun-2025 01:00 PM,Supply of DOMC for Jagannathpur,Supply of DOMC for Jagannathpur,Please refer Tender Document ,NA ,"14,02,03,000",Miscellaneous Goods,NA ,Tender,90.0,NA ,Jagannathpur,752101.0,NA ,NA ,NA ,"D2, Sahid Nagar, BBSR",No ,No,"2,00,000",Yes,fixed,,Nil,Nil,AOC,DY. Manager MM,Internal,"GM FIN, Mgr DO, IC MKTG, IC HR",Jitendra Barada,21-Jun-2025 04:28 PM,finsummary_540774.pdf (181.91 KB),DY. Manager MM,Internal,"GM FIN, Mgr DO, IC MKTG, IC HR",Sudhir Ranjan Mallik,09-Jun-2025 01:51 PM,techsummary_540774.pdf (1125.31 KB),21-Jun-2025,"INR 13,734,000",60.0,Jitendra Barada,21-Jun-2025 04:35 PM,DOMS.pdf (1621.00 KB),1,2944508,GUPTA FEED PRODUCTS PVT LTD,02-Jun-2025 11:31 AM,Rejected-Finance,NOT L1 RATE,21-Jun-2025 04:28 PM,Odisha State Co. Milk Producers Federation Ltd.,2025_OMFED_113731_12,07 /MM/CFP/55/ 2025-2026/10,Supply of DOMC for Jagannathpur,1.0,2945403.0,vikas trading company,INR,"19,620",Finance,tender is process for technical evaluation,Sudhir Ranjan Mallik,09-Jun-2025 12:51 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2930338,JAI LAKSHMI SOLVENTS PVT LTD,02-Jun-2025 12:23 PM,Rejected-Finance,NOT L1 RATE,21-Jun-2025 04:28 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2945643,SHREE LINGRAJ FEEDS LIMITED,31-May-2025 07:44 PM,Rejected-Technical,document not found inline with tender norms,09-Jun-2025 01:51 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2945403,vikas trading company,31-May-2025 05:26 PM,Accepted-AOC,Awarded,21-Jun-2025 04:35 PM,,,,,,,,,,,,,,,,AOC
