Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,Tender opened successfully,Pradeep Kumar Nayak,27-Mar-2025 06:14 PM,,BOQ Comparative Chart,EO CP ME AE,Internal,,Pradeep Kumar Nayak,05-Jun-2025 02:20 PM,techsummary_533302.pdf (592.23 KB),05-Jun-2025,"INR 947,000",60.0,Pradeep Kumar Nayak,05-Jun-2025 02:23 PM,WO06142.pdf (376.00 KB),1,2866004,DAITARY JENA,26-Mar-2025 12:38 AM,Accepted-AOC,WO,05-Jun-2025 02:23 PM,Municipal Bodies||Balasore Municipality,2025_ORULB_111643_142,BM_06_2024_25,Constn. Of Paver block road and drain from Harihar Maharana Res to Gopal Adhiya Res and bye lane from Biswakarma Mandir to Bruhaspati Majhi House in W.N-24,EO CP ME AE,Internal,,Pradeep Kumar Nayak,05-Jun-2025 02:22 PM,finsummary_533302.pdf (592.23 KB),1.0,2866004.0,DAITARY JENA,INR,"938,571.53",AOC,1,ICICI BANK,Constn. Of Paver block road and drain from Harihar Maharana Res to Gopal Adhiya Res and bye lane from Biswakarma Mandir to Bruhaspati Majhi House in W.N-24,Constn. Of Paver block road and drain from Harihar Maharana Res to Gopal Adhiya Res and bye lane from Biswakarma Mandir to Bruhaspati Majhi House in W.N-24,Please refer Tender documents. ,NA ,"9,47,000",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756001.0,NA ,NA ,NA ,Balasore Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,17-Mar-2025 05:00 PM,27-Mar-2025 11:00 AM,17-Mar-2025 05:00 PM,26-Mar-2025 05:00 PM,NA ,NA ,17-Mar-2025 05:00 PM,26-Mar-2025 05:00 PM,"Executive Officer, Balasore Municipality",Balasore Municipality Office,Municipal Bodies||Balasore Municipality,BM_06_2024_25,2025_ORULB_111643_142,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,1.0,REVISED DTCN,Technical Bid,,"9,470",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,2,2866016,GOUTAM PRADHAN,26-Mar-2025 02:39 AM,Rejected-Technical,L2,05-Jun-2025 02:20 PM,,,,,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
