S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,Er.Rashmi Ranjan Sahoo,"O/o the S.E R and B Division, Puri",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,TCN NO 44 OF 2024-25,2025_EICCL_110632_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,14-Feb-2025 11:00 AM,21-Feb-2025 11:00 AM,14-Feb-2025 11:00 AM,20-Feb-2025 05:00 PM,NA ,NA ,14-Feb-2025 11:00 AM,20-Feb-2025 05:00 PM,28-Mar-2025 05:45 PM,"52,025",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"RC,PAN,GST,EMD,COST OF TENDER PAPER, AFFIDAVIT,MOU AND OTHER DOCUMENTS AS PER APPROVED DTCN",Construction of 1 No of D type quarter for Nimapada Sub-Division at Nimapada Odisha for the year 2024-25,Construction of 1 No of D type quarter for Nimapada Sub-Division at Nimapada Odisha for the year 2024-25,Please refer Tender documents. ,NA ,"52,02,536",Civil Works - Buildings,NA ,Tender,90.0,120.0,Puri,752001.0,NA ,NA ,NA ,"O/o the S.E R and B Division, Puri",No ,No,AOC,22-Jun-2025,"INR 4,422,676",120.0,Soumya Ranjan Dwibedi,22-Jun-2025 12:50 PM,AOC.pdf (952.00 KB),The bidder has won the transparency lottery among the qualified bidder so that the work has been awarded to him,1,2827799,ABHIJIT SWAIN,20-Feb-2025 02:48 PM,Accepted-AOC,The bidder has won the transparency lottery among the qualified bidder so that the work has been awarded to him,22-Jun-2025 12:51 PM,Er.Rashmi Ranjan Sahoo,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Rasmi Ranjan Sahoo,28-Mar-2025 05:30 PM,28-Mar-2025 05:45 PM,techsummary_530053.pdf (569.10 KB),Finance,Total 14 nos bidder are admitted,Smita Pal,28-Mar-2025 07:33 PM,,BOQ Comparative Chart,Technical,Total 14 Nos bidder are participated in the online tender,Rasmi Ranjan Sahoo,21-Feb-2025 08:15 PM,,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,2025_EICCL_110632_1,TCN NO 44 OF 2024-25,Construction of 1 No of D type quarter for Nimapada Sub-Division at Nimapada Odisha for the year 2024-25,Er. Soumya Ranjan Dwibedi,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Soumya Ranjan Dwibedi,22-Jun-2025 12:43 PM,finsummary_530053.pdf (507.80 KB),1.0,2827799.0,ABHIJIT SWAIN,INR,"4,422,676",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2824796,AJIT KUMAR SWAIN,18-Feb-2025 07:57 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2825541,CHINMAYANANDA MISHRA,19-Feb-2025 01:26 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2827716,D D CONSTRUCTION AND EQUIPMENTS,20-Feb-2025 02:09 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2825284,GURU PRASAD MOHARANA,19-Feb-2025 09:33 AM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2827292,Nigamananda Adhikari,20-Feb-2025 12:22 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2828078,NIRAKAR TARENIA,20-Feb-2025 04:44 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,2827610,Pabitra Mohan Biswal,20-Feb-2025 02:47 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,2825195,PRADEEPTA BADAJENA,19-Feb-2025 07:30 AM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,2827948,PRITI RANJAN PATI,20-Feb-2025 03:55 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,11,2828107,RAJESH SWAIN,20-Feb-2025 04:48 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,12,2826376,RAMAKANTA GURU,19-Feb-2025 09:06 PM,Rejected-AOC,Rejected,22-Jun-2025 12:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
