S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1.0,2704604.0,BALAJI SOLAR SYSTEMS,INR,"83,112,215",Managing Director,Internal,,Guru Charan Das,21-Jun-2025 01:19 PM,finsummary_517805.pdf (907.73 KB),WATCO Bhubaneswar,2024_WATCO_107541_1,WATCO (W)-16(2)/2024-25 Dtd.20.11.2024,Sewerage Network and Pumping Station for Slums from Ward No.27 to 31 in BMC area,Technical,Two no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Guru Charan Das,21-Dec-2024 12:40 PM,,Finance,Two no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Guru Charan Das,08-Jan-2025 05:52 PM,,BOQ Comparative Chart,Managing Director,Internal,,Guru Charan Das,08-Jan-2025 05:23 PM,08-Jan-2025 05:45 PM,techsummary_517805.pdf (1986.75 KB),21-Jun-2025,"INR 83,112,215",365.0,Guru Charan Das,21-Jun-2025 01:21 PM,AOC.pdf (567.00 KB),1.0,2704604.0,BALAJI SOLAR SYSTEMS,20-Dec-2024 01:40 PM,Accepted-AOC,Lowest bidder,21-Jun-2025 01:21 PM,AOC,WATCO Bhubaneswar,WATCO (W)-16(2)/2024-25 Dtd.20.11.2024,2024_WATCO_107541_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",30-Nov-2024 06:30 PM,21-Dec-2024 12:30 PM,30-Nov-2024 06:30 PM,20-Dec-2024 05:00 PM,30-Nov-2024 06:30 PM ,07-Dec-2024 05:00 PM ,30-Nov-2024 06:30 PM,20-Dec-2024 05:00 PM,08-Jan-2025 05:45 PM,"11,800",Nil,Nil,No,Managing Director,"The Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444","9,78,000",Yes,fixed,,Nil,Nil,Sewerage Network and Pumping Station for Slums from Ward No.27 to 31 in BMC area,Sewerage Network and Pumping Station for Slums from Ward No.27 to 31 in BMC area,Please refer Tender documents. ,NA ,"9,77,68,000",Civil Works - Water Works,NA ,Tender,120.0,365.0,"Ward No.27 to 31 in BMC area, BBSR",751022.0,NA ,NA ,NA ,Bhubaneswar,No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2703750.0,SISIRA KANTA JENA,19-Dec-2024 04:22 PM,Rejected-AOC,Not a lowest bidder,21-Jun-2025 01:21 PM,AOC,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
