Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,SE (R and B) Angul-14/ 2024-25,2024_EICCL_107477_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Paddy Procurement Centre (PPC) at Balaramprasad SCS under Banarpal Block in the district of Angul for the year 2024-25. (Civil,E.I,P.H)","Construction of Paddy Procurement Centre (PPC) at Balaramprasad SCS under Banarpal Block in the district of Angul for the year 2024-25. (Civil,E.I,P.H)",Please refer Tender documents. ,NA ,"54,77,123",Civil Works - Buildings,NA ,Tender,90.0,120.0,ANGUL,759122.0,NA ,NA ,NA ,O/O the Superintending Engineer Angul RB Division,No ,No,1.0,ICICI BANK,27-Nov-2024 10:00 AM,12-Dec-2024 11:00 AM,27-Nov-2024 10:00 AM,11-Dec-2024 05:00 PM,NA ,NA ,27-Nov-2024 10:00 AM,11-Dec-2024 05:00 PM,08-Jan-2025 11:00 AM,Superintending Engineer Angul R and B Division,O/O the Superintending Engineer Angul RB Division,1.0,Fee/PreQual/Technical,.pdf,"Bid Cost and EMD online, GSTIN, PAN, RC, Affidavit and Other documents as per DTCN.","54,800",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,AOC,PK HARIPAL,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,05-Jun-2025 11:10 AM,finsummary_517825.pdf (635.25 KB),EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,2024_EICCL_107477_3,SE (R and B) Angul-14/ 2024-25,"Construction of Paddy Procurement Centre (PPC) at Balaramprasad SCS under Banarpal Block in the district of Angul for the year 2024-25. (Civil,E.I,P.H)",Technical,The validity of the tender is subject to the result of detail scrutiny of documents submitted by the bidder online.,Dhaneswar Mohapatra,04-Jan-2025 06:42 PM,technical_517825.pdf,1.0,2691853.0,SHYAM SUNDAR PATJASHI,INR,"4,656,102",1,2692548,SANTOSH PATTANAIK,11-Dec-2024 03:20 PM,Rejected-AOC,Lottery looser,05-Jun-2025 11:31 AM,05-Jun-2025,"INR 4,656,102",120.0,Pratap Kumar Haripal,05-Jun-2025 11:31 AM,WO.pdf (86.00 KB),Agreement No. 1521 P1 of 2024-25 (Contract value excluding GST) Date of Commencement- 29.03.2025 Date of Completion- 28.07.2025,Finance,3 Nos. bidders participated in price bid.,Dhaneswar Mohapatra,09-May-2025 01:08 PM,finance_517825.pdf,BOQ Comparative Chart,PK HARIPAL SE,Internal,K BEHERA SR. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,07-Jan-2025 11:34 AM,08-Jan-2025 11:00 AM,techsummary_517825.pdf (549.40 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.pdf,Machineries and other documents as per DTCN.,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2688582,SATYAJIT BISWAL,08-Dec-2024 02:00 PM,Rejected-AOC,Lottery looser,05-Jun-2025 11:31 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2691853,SHYAM SUNDAR PATJASHI,10-Dec-2024 11:29 PM,Accepted-AOC,Lottery winner,05-Jun-2025 11:31 AM,,,,,,,,,,,,,,,,,,,,,AOC
