Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"Supply, Fabrication and Erection of 02 no of Scouring sluice gate of Ketanjodi check dam in Tikabali block under M.I. Division Kandhamal for the year 2024-25","Supply, Fabrication and Erection of 02 no of Scouring sluice gate of Ketanjodi check dam in Tikabali block under M.I. Division Kandhamal for the year 2024-25",PLEASE REFER TENDER DOCUMENT. ,NA ,,Mechanical Works,HYDRO-MECHANICAL GATE ,Tender,90.0,30.0,"TIKABALI,KANDHAMAL",762010.0,NA ,NA ,NA ,"O/O THE SE,MECHANICAL DIVISION,BERHAMPUR",No ,No,"4,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,GST,PAN,ESI,FPF AND ALL OTHER DOCUMENTS AS PER DTCN",SUPERINTENDING ENGINEER,"O/O THE SE,MECHANICAL DIVISION,BERHAMPUR-760007","5,600",No,fixed,,Nil,Nil,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Berhampur,SE-MDB-06(A)/2024-25,2025_CEMWR_109971_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,31-Jan-2025 11:00 AM,11-Feb-2025 01:00 PM,31-Jan-2025 11:00 AM,10-Feb-2025 05:30 PM,31-Jan-2025 11:00 AM ,06-Feb-2025 05:30 PM ,31-Jan-2025 11:00 AM,10-Feb-2025 05:30 PM,AOC,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Berhampur,2025_CEMWR_109971_1,SE-MDB-06(A)/2024-25,"Supply, Fabrication and Erection of 02 no of Scouring sluice gate of Ketanjodi check dam in Tikabali block under M.I. Division Kandhamal for the year 2024-25",Er Sanjay Kumar,Internal,,SANJAYA KUMAR NAYAK,02-Jun-2025 05:45 PM,finsummary_527893.pdf (1287.95 KB),Finance,BOQ Summary,SANJAYA KUMAR NAYAK,02-Jun-2025 05:22 PM,finance_527893.pdf,BOQ Comparative Chart,1.0,2806844.0,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,INR,"468,266.06",09-Jun-2025,"INR 550,836.44",30.0,SANJAYA KUMAR NAYAK,09-Jun-2025 05:14 PM,AOC.pdf (1857.00 KB),1,2801661,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",06-Feb-2025 10:35 PM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,Er Sanjay Kumar,Internal,,SANJAYA KUMAR NAYAK,02-Jun-2025 05:33 PM,techsummary_527893.pdf (583.09 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2792357,BANASHREE BHUYAN,10-Feb-2025 08:58 AM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2791181,LAXMIDHRA BHUYAN,09-Feb-2025 10:44 PM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2796166,M/S Abirvab Steel Product,10-Feb-2025 12:10 PM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2801143,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,10-Feb-2025 11:43 AM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2796265,M/S Ashreebad Fabricators,10-Feb-2025 01:17 PM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2801162,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,10-Feb-2025 11:33 AM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2806844,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,10-Feb-2025 12:38 PM,Accepted-AOC,Winner in Transparent Lottery,09-Jun-2025 05:15 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2805935,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",09-Feb-2025 09:19 PM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2801348,SPS INDUSTRY,10-Feb-2025 11:57 AM,Rejected-Finance,Looser in Transparent Lottery Process,02-Jun-2025 05:45 PM,,,,,,,AOC
