EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"36,920",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GSTIN, PAN, Regd, Cert, No relation Cert, Affd. towards Correctness Cert","6,000",0.0,Nil,Nil,No,12-Sep-2024 11:10 AM,25-Sep-2024 11:00 AM,12-Sep-2024 11:10 AM,24-Sep-2024 05:00 PM,12-Sep-2024 11:10 AM ,23-Sep-2024 03:00 PM ,12-Sep-2024 11:10 AM,24-Sep-2024 05:00 PM,Construction of SC-HWC At Biritol in Tirtol Block in the District of Jagatsinghpur under State Plan for the Year 2024-25,Construction of SC-HWC At Biritol in Tirtol Block in the District of Jagatsinghpur under State Plan for the Year 2024-25,Please refer Tender documents. ,NA ,"36,92,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Jagatsinghprr,754103.0,NA ,NA ,NA ,"O/o the S.E, RWD, Jagatsinghpur",No ,No,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAGATSINGHPUR,Tender Online 01 of 2024-25,2024_CERWI_104747_25,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"O/o the S.E, RWD, Jagatsinghpur","O/o the S.E, RWD, Jagatsinghpur",1.0,ICICI BANK,AOC,"SE,RW,JSPUR",Internal,,Soubhagya Kumar Mohapatra,20-Dec-2024 09:09 PM,finsummary_506593.pdf (6644.46 KB),"SE,RW,JSPUR",Internal,,Soubhagya Kumar Mohapatra,21-Oct-2024 05:32 PM,techsummary_506593.pdf (1405.63 KB),24-Jun-2025,"INR 3,138,235",180.0,Soubhagya Kumar Mohapatra,24-Jun-2025 01:15 PM,7492.pdf (6644.00 KB),AoC,CE RW I||RWCIRCLE-CUTTACK||RWDIVISION-JAGATSINGHPUR,2024_CERWI_104747_25,Tender Online 01 of 2024-25,Construction of SC-HWC At Biritol in Tirtol Block in the District of Jagatsinghpur under State Plan for the Year 2024-25,1.0,2558443.0,SANJAYA KUMAR BISWAL,INR,"3,138,235",1,2549469,ANSUMAN GURUDATTA MOHANTY,16-Sep-2024 10:30 PM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,Finance,Summary,Soubhagya Kumar Mohapatra,21-Oct-2024 05:28 PM,finance_506593.pdf,BOQ Comparative Chart,AOC
,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2559066,BAIDYANATH SWAIN,24-Sep-2024 03:04 PM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2554688,JASOVANTA ROUT,23-Sep-2024 12:44 PM,Rejected-Finance,Unsuccessful bidder,20-Dec-2024 09:09 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2556202,JIBAN BIHARI DASH,22-Sep-2024 10:09 PM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2555928,MRUTYUNJAYA DAS,22-Sep-2024 07:19 PM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2556384,M/S.BISHNUPRIYA CONSTRUCTION,24-Sep-2024 12:10 PM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2555526,PRATIMA SWAIN,22-Sep-2024 12:30 PM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2558843,RAKESH KUMAR SAHANI,24-Sep-2024 03:46 PM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2556211,RAMANATH MOHANTY,22-Sep-2024 11:16 PM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2554410,RICHESH RAY,24-Sep-2024 09:16 AM,Rejected-Technical,L2 bidder,21-Oct-2024 05:32 PM,,,,,,,AOC
