Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"6,000",0.0,Nil,Nil,No,Executive Engineer (Central Tender Cell),"UG floor,Central Tender Cell,BMC, ICOMC Tower",Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-54/2024-25 Dt. 04.01.2025,2025_ORULB_109096_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copies of all documents,Construction Of 3 set of two-Seater LOO at ward no. 44.,Construction Of 3 set of two-Seater LOO at ward no. 44.,Please refer Tender documents. ,NA ,"14,73,386",Civil Works - Others,NA ,Tender,120.0,60.0,BMC Area,751022.0,"UG floor,Central Tender Cell,BMC, ICOMC Tower ","UG floor,Central Tender Cell,BMC, ICOMC Tower ",13-Jan-2025 04:30 PM ,"Central Tender Cell,BMC",No ,No,"14,800",Yes,fixed,,Nil,Nil,09-Jan-2025 04:00 PM,21-Jan-2025 11:30 AM,09-Jan-2025 04:00 PM,20-Jan-2025 05:00 PM,09-Jan-2025 04:00 PM ,13-Jan-2025 10:30 AM ,09-Jan-2025 04:00 PM,20-Jan-2025 05:00 PM,1,ICICI BANK,AOC,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,16-Jun-2025 04:07 PM,techsummary_524025.pdf (1086.05 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,16-Jun-2025 04:10 PM,finsummary_524025.pdf (1086.05 KB),Finance,2 bids opened successfully,Taras Marandi,21-Jan-2025 12:31 PM,finance_524025.pdf,BOQ Comparative Chart,16-Jun-2025,"INR 1,790,579",30.0,Lipsa Parida,16-Jun-2025 04:14 PM,workorder_54_18.pdf (585.00 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2025_ORULB_109096_18,BMC-EE-Tender Cell-54/2024-25 Dt. 04.01.2025,Construction Of 3 set of two-Seater LOO at ward no. 44.,1.0,2756106.0,BISWAJIT SWAIN,INR,"1,790,579",1,2756106,BISWAJIT SWAIN,16-Jan-2025 04:37 PM,Accepted-AOC,L1 bidder,16-Jun-2025 04:14 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2756212,MILAN BARIK,16-Jan-2025 04:57 PM,Rejected-Finance,Rejected,16-Jun-2025 04:10 PM,AOC
