Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,Admitted,Sanjukta Kumari Raipatro,30-Oct-2024 11:25 AM,finance_508892.pdf,BOQ Comparative Chart,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,04-Jun-2025 12:02 PM,techsummary_508892.pdf (527.13 KB),04-Jun-2025,"INR 1,791,551.45",90.0,Susanta Dung Dung,04-Jun-2025 12:26 PM,298_206-1.pdf (434.00 KB),As per estimated rate,Municipal Bodies||Brahmapur Municipal Corporation,2024_ORULB_105443_206,BeMC (BAM)/ 298/ 2024-2025,Const of C.C drain from Sristi college culvert towards Mayuree bihar at W.N-27,1,2584954,RANJITA TRIPATHY,20-Oct-2024 04:00 PM,Rejected-Finance,Rejected,04-Jun-2025 12:11 PM,1.0,2591210.0,YAVARI MADHAVA RAO,INR,"1,684,058.36",Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,04-Jun-2025 12:11 PM,finsummary_508892.pdf (481.69 KB),AOC,"17,916",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"Commissioner,","Berhampur Municipal Corporation, Berhampur",1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, BID COST, EMD AND REGISTRATION ETC AS PER DTCN","7,080",0.0,Nil,Nil,No,Const of C.C drain from Sristi college culvert towards Mayuree bihar at W.N-27,Const of C.C drain from Sristi college culvert towards Mayuree bihar at W.N-27,Please refer tender documents ,NA ,"17,91,600",Civil Works - Others,NA ,Tender,120.0,90.0,"Berhampur Municipal Corporation, Berhampur",760002.0,NA ,NA ,NA ,Berhampur Municipal Corporation,No ,No,09-Oct-2024 03:00 PM,25-Oct-2024 11:30 AM,09-Oct-2024 03:00 PM,24-Oct-2024 05:00 PM,09-Oct-2024 03:00 PM ,15-Oct-2024 02:00 PM ,09-Oct-2024 03:00 PM,24-Oct-2024 05:00 PM,Municipal Bodies||Brahmapur Municipal Corporation,BeMC (BAM)/ 298/ 2024-2025,2024_ORULB_105443_206,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,2,2584942,Suraj Patro,20-Oct-2024 02:28 PM,Rejected-Finance,Rejected,04-Jun-2025 12:11 PM,,,,,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,3,2591210,YAVARI MADHAVA RAO,23-Oct-2024 06:55 PM,Accepted-AOC,Accepted,04-Jun-2025 12:27 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
