Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of SC building cum HWC at Tentulia,Construction of SC building cum HWC at Tentulia,Please refer Tender documents. ,NA ,"50,83,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,Berhampur,760010.0,NA ,NA ,NA ,"O/o the S.E., R.W. Division-I, Ganjam, Berhampur",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, E.M.D., PAN, GSTIN, Affidavit, Contractor R.C. and all other documents as per DTCN",20-Nov-2024 06:00 PM,27-Nov-2024 11:00 AM,20-Nov-2024 06:00 PM,26-Nov-2024 06:00 PM,20-Nov-2024 06:00 PM ,25-Nov-2024 03:00 PM ,20-Nov-2024 06:00 PM,26-Nov-2024 06:00 PM,17-Dec-2024 11:30 AM,"50,830",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,"Superintending Engineer, R.W. Division No.-I, Ganj","O/o the S.E., R.W. Division-I, In-front of De-paul school, Engineering School Road, Berhampur, Ganjam, 760010",CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,OnlineTender/04/SERWDG-I/24-25,2024_CERWI_107247_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,03-Jun-2025,"INR 4,320,471",270.0,Rasmita Kumari Sahu,03-Jun-2025 12:41 PM,AOC1.pdf (307.00 KB),60P1 / 2024-25,1,2666854,ANIL KUMAR JENA,26-Nov-2024 03:02 PM,Rejected-Finance,"After opening of Tender, Bidder is found L3",03-Jun-2025 12:38 PM,Finance,Bid opening Summary,Rasmita Kumari Sahu,03-Jun-2025 12:35 PM,finance_516945.pdf,BOQ Comparative Chart,"Additional Chief Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"D.A.O., J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Rasmita Kumari Sahu,11-Dec-2024 07:11 PM,17-Dec-2024 11:30 AM,techsummary_516945.pdf (457.35 KB),"Additional Chief Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"Divisional Accountant, J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Rasmita Kumari Sahu,03-Jun-2025 12:38 PM,finsummary_516945.pdf (387.38 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,2024_CERWI_107247_3,OnlineTender/04/SERWDG-I/24-25,Construction of SC building cum HWC at Tentulia,Technical,Bid Opening Summary,Rasmita Kumari Sahu,11-Dec-2024 07:07 PM,technical_516945.pdf,1.0,2666977.0,KANHU CHARAN SAHU,INR,"4,320,471",AOC
,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2663877,DEBASISH PATNAIK,25-Nov-2024 01:37 PM,Rejected-Finance,"After opening of Tender, Bidder is found L2",03-Jun-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2666977,KANHU CHARAN SAHU,26-Nov-2024 03:17 PM,Accepted-AOC,"After opening of Tender, Bidder is found L1",03-Jun-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
