Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,S.No,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.1,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online C.C-25 of 2024,2025_CERWI_109057_20,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"3,92,246",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,Other Corrigendum,Other,,21-Jan-2025 06:55 PM,29-Jan-2025 11:00 AM,21-Jan-2025 06:55 PM,28-Jan-2025 05:00 PM,NA ,NA ,21-Jan-2025 06:55 PM,28-Jan-2025 05:00 PM,25-Apr-2025 09:00 AM,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Registration Certificate",ChiefConstructionEngineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR","Construction of road from Gop College to Nimapara - Konark R.D road via- Bali Sahi, Begunia School, Nayak sahi, Balikandal, Dama Sahi, Kela sahi, Balaram gadi under MMSY-TRIP in the Dist. of Puri for the year 2024-25","Construction of road from Gop College to Nimapara - Konark R.D road via- Bali Sahi, Begunia School, Nayak sahi, Balikandal, Dama Sahi, Kela sahi, Balaram gadi under MMSY-TRIP in the Dist. of Puri for the year 2024-25",Please refer Tender documents. ,NA ,"3,92,24,645",Civil Works - Roads,NA ,Tender,90.0,240.0,Nimapara,752106.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,1.0,ICICI BANK,AOC,Chief Construction Engineer,Internal,ExecutiveEngineerRWDivision Nayagarh SrDAORWDivision Nimapara PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,24-Apr-2025 08:07 PM,25-Apr-2025 09:00 AM,techsummary_523749.pdf (1541.75 KB),Finance,4 nos bidder qualified in the tender,Mausumi Mishra,28-Apr-2025 11:53 AM,,BOQ Comparative Chart,Chief Construction Engineer,Internal,ExecutiveEngineerRWDivision Nayagarh SrDAORWDivision Nimapara PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Mausumi Mishra,17-Jun-2025 02:02 PM,finsummary_523749.pdf (253.50 KB),Technical,7 nos bidder participated in the tender,Mausumi Mishra,24-Apr-2025 08:04 PM,,1.0,Tender Revocation,Tender Revocation,30-Mar-2025 02:43 PM,1338.pdf ,950.24,Technical Opening,1,2780569,BISWOJIT PANDA,28-Jan-2025 03:44 PM,Rejected-Finance,Other than L1,17-Jun-2025 02:02 PM,1.0,2783627.0,SUMAN KUMAR SAHU,INR,"33,344,871",CE RW I||RWCIRCLE-BHUBANESWAR,2025_CERWI_109057_20,Tender Online C.C-25 of 2024,"Construction of road from Gop College to Nimapara - Konark R.D road via- Bali Sahi, Begunia School, Nayak sahi, Balikandal, Dama Sahi, Kela sahi, Balaram gadi under MMSY-TRIP in the Dist. of Puri for the year 2024-25",17-Jun-2025,"INR 33,344,871",240.0,Naran Murmu,23-Jun-2025 12:15 PM,GopCollegeAgmtDetails.pdf (1055.00 KB),"Work order Letter No.2215 dtd.04.06.2025 and Agmt NO.05 P1 of 2025-26 dtd.04.06.2025 of Superintending Engineer, Rural Works Division, Nimapara",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Tender Revocation1,Tender Revocation1,24-Apr-2025 07:44 PM,2006.pdf ,2040.44,Technical Opening,2,2781718,MS SAI PRACHYA CONSTRUCTIONS,28-Jan-2025 12:39 PM,Rejected-Technical,As per Clause No.2.1(1) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN (Suppression of facts),24-Apr-2025 08:07 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2783499,Subash Chandra Mohanty,28-Jan-2025 02:21 PM,Rejected-Finance,Other than L1 and L2,17-Jun-2025 02:02 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2783627,SUMAN KUMAR SAHU,28-Jan-2025 02:28 PM,Accepted-AOC,Accepted,23-Jun-2025 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2782399,SUMANTA KUMAR SAHOO,28-Jan-2025 02:02 AM,Rejected-Technical,As per Clause No.2.1(1) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN (Suppression of facts),24-Apr-2025 08:07 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2782176,SURESH KUMAR PANDA,28-Jan-2025 12:18 AM,Rejected-AOC,Rejected,23-Jun-2025 12:15 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2783891,Tushar Kant Baral,28-Jan-2025 03:20 PM,Rejected-Technical,As per Clause No.2.1(1) of the Eligibility Criteria of General Instructions To the Tenderers of the DTCN (Suppression of facts),24-Apr-2025 08:07 PM,,,,,,,,,,,,,,,,,AOC
