EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"15,300",Yes,fixed,,Nil,Nil,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-50/2024-25 Dt. 20.12.2024,2024_ORULB_108575_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,24-Dec-2024 03:30 PM,04-Jan-2025 03:30 PM,24-Dec-2024 03:30 PM,04-Jan-2025 03:00 PM,24-Dec-2024 03:30 PM ,30-Dec-2024 11:00 AM ,24-Dec-2024 03:30 PM,04-Jan-2025 03:00 PM,Construction of road and drain at Balunkeswar Temple Side Lane in Ward No-37,Construction of road and drain at Balunkeswar Temple Side Lane in Ward No-37,Please refer Tender documents. ,NA ,"15,25,409",Civil Works - Others,NA ,Tender,120.0,60.0,BMC Area,751022.0,Office chamber of EE(Central Tender Cell) ,"UG Floor,Office chamber of EE(Central Tender Cell),BMC,ICOMC Tower ",30-Dec-2024 05:00 PM ,"Central Tender Cell,BMC",No ,No,"Executive Engineer, Central Tender Cell,BMC","Central Tender Cell,ICOMC Tower,BMC",1.0,Fee/PreQual/Technical/Finance,.pdf,scanned copy of all documents,AOC,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,03-Jun-2025 01:10 PM,finsummary_521436.pdf (1060.35 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONII,EEDRAINAGEDIVISION,DYCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,03-Jun-2025 01:05 PM,techsummary_521436.pdf (1060.35 KB),1.0,2728614.0,PRASANT KUMAR SETHI,INR,"1,746,163",Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_108575_10,BMC-EE-Tender Cell-50/2024-25 Dt. 20.12.2024,Construction of road and drain at Balunkeswar Temple Side Lane in Ward No-37,1,2723271,ASWANI KUMAR SAHOO,02-Jan-2025 06:42 PM,Rejected-Finance,Rejected,03-Jun-2025 01:10 PM,03-Jun-2025,"INR 1,746,163",60.0,Lipsa Parida,03-Jun-2025 01:13 PM,workorder_50-10.pdf (463.00 KB),Finance,3 BIDS OPENED SUCCESSFULLY,Lipsa Parida,04-Jan-2025 05:16 PM,finance_521436.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,2723231,NIHAR RANJAN ROY MOHAPATRA,02-Jan-2025 06:23 PM,Rejected-Finance,Rejected,03-Jun-2025 01:10 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2728614,PRASANT KUMAR SETHI,04-Jan-2025 02:39 PM,Accepted-AOC,L1 bidder,03-Jun-2025 01:13 PM,,,,,,,,,,,,,AOC
