Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"10,000",0.0,Nil,Nil,No,Construction of SC building cum HWC at Pratapur,Construction of SC building cum HWC at Pratapur,Please refer Tender documents. ,NA ,"50,69,000",Civil Works - Buildings,NA ,Tender,90.0,270.0,Berhampur,760010.0,NA ,NA ,NA ,"O/o the S.E., R.W. Division-I, Ganjam, Berhampur",No ,No,15-Nov-2024 10:00 AM,21-Nov-2024 11:00 AM,15-Nov-2024 10:00 AM,20-Nov-2024 06:00 PM,15-Nov-2024 10:00 AM ,19-Nov-2024 03:00 PM ,15-Nov-2024 10:00 AM,20-Nov-2024 06:00 PM,10-Dec-2024 11:30 AM,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,OnlineTender/03/SERWDG-I/24-25,2024_CERWI_106876_11,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"50,690",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender Cost, E.M.D., PAN, GSTIN, Affidavit, Contractor R.C. and all other documents as per DTCN","Superintending Engineer, R.W. Division No.-I, Ganj","O/o the S.E., R.W. Division-I, In-front of De-paul school, Engineering School Road, Berhampur, Ganjam, 760010",1.0,ICICI BANK,AOC,Finance,Bid opening Summary,Rasmita Kumari Sahu,03-Jun-2025 12:00 PM,finance_516108.pdf,BOQ Comparative Chart,"Additional Chief Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"D.A.O., J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Nirmal Kumar Das,05-Dec-2024 07:18 PM,10-Dec-2024 11:30 AM,techsummary_516108.pdf (605.97 KB),Technical,Bid Opening Summary,Nirmal Kumar Das,05-Dec-2024 07:13 PM,technical_516108.pdf,"Additional Chief Engineer, R.W. Division No.-I, Ganjam, Berhampur",Internal,"Divisional Accountant, J.E. (Estr) of R.W. Division No.-I, Ganjam, Berhampur",Rasmita Kumari Sahu,03-Jun-2025 12:05 PM,finsummary_516108.pdf (456.34 KB),03-Jun-2025,"INR 4,308,829",270.0,Rasmita Kumari Sahu,03-Jun-2025 12:08 PM,AOC1.pdf (333.00 KB),108P1 / 2024-25,1,2654774,DASARATHI DASH,19-Nov-2024 07:30 PM,Rejected-Technical,Due to invalid of GSTIN,05-Dec-2024 07:18 PM,1.0,2656259.0,Susanta Panigrahy,INR,"4,308,829",CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,2024_CERWI_106876_11,OnlineTender/03/SERWDG-I/24-25,Construction of SC building cum HWC at Pratapur,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2654471,Rajendra Kumar Nayak,19-Nov-2024 04:55 PM,Rejected-AOC,After drawl of transparent lottery,03-Jun-2025 12:08 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2655078,Shyam Sundar Sahu,20-Nov-2024 10:28 AM,Rejected-AOC,After drawl of transparent lottery,03-Jun-2025 12:08 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2654125,Sunil Kumar Panda,19-Nov-2024 03:20 PM,Rejected-Finance,L2,03-Jun-2025 12:05 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2656259,Susanta Panigrahy,20-Nov-2024 03:54 PM,Accepted-AOC,After drawl of transparent lottery,03-Jun-2025 12:08 PM,,,,,,,,,,AOC
