Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,All Bidders admitted,Parsuram Panda,22-Jun-2025 08:26 PM,,BOQ Comparative Chart,1.0,2901434.0,RAHUL KUMAR AGRAWAL,INR,"2,034,855",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh||JHARBANDH Block,2025_PRBJH_112587_1,01/01/2025-26,Construction of GPLF cum Market complex in Kumir GP of Jharbandh Block,Parshuram Panda,Internal,"BDO, AEE,BFO,SO,AERWSS AND CP",Parsuram Panda,23-Jun-2025 07:47 PM,finsummary_536934.pdf (560.48 KB),Parshuram Panda,Internal,"BDO, AEE,BFO,SO,AERWSS AND CP",Parsuram Panda,23-Jun-2025 07:24 PM,techsummary_536934.pdf (560.48 KB),23-Jun-2025,"INR 2,034,855",180.0,Parsuram Panda,23-Jun-2025 08:16 PM,GPLFKumir.pdf (209.00 KB),Selected through Lottery,1,2902013,Ajodhya Prasad Sahu,30-Apr-2025 01:51 PM,Rejected-AOC,L4,23-Jun-2025 08:17 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,1.0,ICICI BANK,Construction of GPLF cum Market complex in Kumir GP of Jharbandh Block,CIVIL WORKS,Please refer Tender documents. ,NA ,"23,93,666",Civil Works - Buildings,NA ,Tender,90.0,180.0,JHARBANDH,768042.0,NA ,NA ,NA ,PANCHAYAT SAMITI JHARBANDH,No ,No,BDO JHARBANDH,PANCHAYAT SAMITI JHARBANDH,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh||JHARBANDH Block,01/01/2025-26,2025_PRBJH_112587_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,21-Apr-2025 11:00 AM,02-May-2025 11:00 AM,21-Apr-2025 11:00 AM,30-Apr-2025 05:00 PM,21-Apr-2025 11:00 AM ,22-Apr-2025 05:00 PM ,21-Apr-2025 11:00 AM,30-Apr-2025 05:00 PM,"24,000",Yes,fixed,,Nil,Nil,"6,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2902062,DEBANAND BARIHA,30-Apr-2025 02:15 PM,Rejected-AOC,L5,23-Jun-2025 08:17 PM,AOC,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2901045,LOKNATH RANA,29-Apr-2025 09:15 PM,Rejected-AOC,L2,23-Jun-2025 08:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2901434,RAHUL KUMAR AGRAWAL,30-Apr-2025 07:12 AM,Accepted-AOC,Selected through Lottery,23-Jun-2025 08:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2901107,SANGITA SUTAR,29-Apr-2025 08:45 PM,Rejected-AOC,L3,23-Jun-2025 08:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2902358,SWADHIN MAHAPATRA,30-Apr-2025 04:11 PM,Rejected-AOC,L6,23-Jun-2025 08:17 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
