Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
CONST OF ADDL CLASSROOM,"CONST OF ACR OF CHILIKA NODAL SCHOOL,NUAPADA",AS PER DTCN NIT ,NA ,"9,86,923",Civil Works - Buildings,NA ,Tender,120.0,NA ,NUAPADA,752032.0,NA ,NA ,NA ,BLOCK OFFICE KRUSHNAPRASAD,No ,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||KRUSHNAPRASAD Block,KRUSHNAPRASAD.05/2024-25,2025_ZPKRP_111416_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"7,080",Nil,Nil,No,07-Mar-2025 11:00 AM,18-Mar-2025 12:00 PM,07-Mar-2025 11:00 AM,17-Mar-2025 05:00 PM,07-Mar-2025 11:00 AM ,17-Mar-2025 05:00 PM ,07-Mar-2025 11:00 AM,17-Mar-2025 05:00 PM,BLOCK DEVELOPMENT OFFICER,BLOCK OFFICE KRUSHNAPRASAD,"9,869",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"VALID CONTRACTOR RC,GST IN,EMD ONLINE RECEIPT,PAN.TENDER PAPER COST",AOC,23-May-2025,"INR 838,982.94",90.0,AMIYA KUMAR PANDA,17-Jun-2025 08:03 PM,prasantjenachilika.pdf (867.00 KB),1,2853944,BISWARANJAN PRADHAN,14-Mar-2025 06:36 PM,Rejected-AOC,Failed in the transparent lottery,17-Jun-2025 08:04 PM,AMIYA KUMAR PANDA,Internal,"AEE,BFO,CP,CASHIER,SO,DADEV",TIRTHA TATHAGATA AICH,28-Mar-2025 02:05 PM,techsummary_532475.pdf (3866.91 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||KRUSHNAPRASAD Block,2025_ZPKRP_111416_1,KRUSHNAPRASAD.05/2024-25,CONST OF ADDL CLASSROOM,AMIYA KUMAR PANDA,Internal,"BFO,AEE,CP,CASHIER,SO,JES,DA DEV",MAHENDRA SAHOO,28-Mar-2025 03:21 PM,finsummary_532475.pdf (3866.91 KB),Finance,4 bidders have participated in the bid,AMIYA KUMAR PANDA,26-Mar-2025 08:21 PM,finance_532475.pdf,BOQ Comparative Chart,1.0,2854074.0,PRASANTA KUMAR JENA,INR,"838,982.94",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.pdf,"AFFIDAVITS,LETTERS,UNDERTAKINGS,ANNEXURES,OTHER DOCUMENTS AS PER NIT/DTCN",AOC,,,,,,,2,2859293,NARESH CHANDRA SAHOO,17-Mar-2025 03:54 PM,Rejected-AOC,Failed in the transparent lottery,17-Jun-2025 08:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,3,2854074,PRASANTA KUMAR JENA,14-Mar-2025 02:21 PM,Accepted-AOC,won in the transparent lottery,17-Jun-2025 08:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2858003,RANJAN KUMAR PRADHAN,17-Mar-2025 10:57 AM,Rejected-AOC,Failed in the transparent lottery,17-Jun-2025 08:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
