EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"14,18,000",Yes,fixed,,Nil,Nil,"11,800",0.0,Nil,Nil,Yes,MD OLIC BBSR,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,1.0,ICICI BANK,18-Sep-2024 10:00 AM,14-Oct-2024 11:00 AM,18-Sep-2024 10:00 AM,09-Oct-2024 05:00 PM,18-Sep-2024 10:00 AM ,26-Sep-2024 05:00 PM ,18-Sep-2024 10:00 AM,09-Oct-2024 05:00 PM,07-Dec-2024 03:00 PM,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN NUAPADA DISTRICT PKG-01 BID ID 20,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN NUAPADA DISTRICT PKG-01 BID ID 20,Please refer DTCN ,NA ,"14,18,30,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,NUAPADA,766108.0,NA ,NA ,NA ,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,No ,No,Orissa Lift Irrigation Corporation,6013 DT-12.09.2024,2024_OLIC_104932_4,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,CE MECH DOWR,Mixed,"ED (TECH) OLIC, FA AND CAO OLIC, SE RWSS, SE (ELECT), E.E. (ELECT) OLIC, E.E. (MP) OLIC",Sudarsan Sadangi,06-Dec-2024 04:54 PM,07-Dec-2024 03:00 PM,techsummary_506923.pdf (6834.76 KB),Orissa Lift Irrigation Corporation,2024_OLIC_104932_4,6013 DT-12.09.2024,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN NUAPADA DISTRICT PKG-01 BID ID 20,1.0,2571662.0,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",INR,"120,569,611.59",Finance,Four (4) nos of Bidders have participated,Sudarsan Sadangi,09-Dec-2024 01:39 PM,,BOQ Comparative Chart,Technical,Seven nos of Bidders have participated,Sudarsan Sadangi,14-Oct-2024 01:19 PM,,1,2568968,AJAY INFRA AND CONSTRUCTION PVT LTD,05-Oct-2024 06:32 PM,Rejected-Finance,Accepted by Tender Committee but rejected in Transparent Lottery,21-Jan-2025 04:04 PM,MD OLIC,Mixed,"FA-CUM-SPECIAL SECRETARY WRD, ED (TECH.) OLIC, FA AND CAO OLIC, ADDL DIRECTOR GWD, SE RWSS, EE (MP) OLIC",Sudarsan Sadangi,21-Jan-2025 04:04 PM,finsummary_506923.pdf (4447.15 KB),18-Feb-2025,"INR 141,829,916",90.0,Sudarsan Sadangi,19-Jun-2025 04:27 PM,WorkOrderNo228.pdf (6075.00 KB),Work Order,AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2566479,DINESH KUMAR AGRAWAL,07-Oct-2024 01:23 PM,Rejected-Technical,Technically Disqualified by Technical Committee,06-Dec-2024 04:54 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2572464,M/s Ganesh Borewells,09-Oct-2024 02:10 PM,Rejected-Finance,Rejected by Tender Committee,21-Jan-2025 04:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2571662,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",07-Oct-2024 07:03 PM,Accepted-AOC,L-1 Bidder and Won Lottery,19-Jun-2025 04:28 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2570930,"m s mahabir borewell and equipments, prop.padmalava mallick",07-Oct-2024 12:17 PM,Rejected-Finance,Accepted by Tender Committee but rejected in Transparent Lottery,21-Jan-2025 04:04 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2572048,M/S ORISSA ENTERPRISES,08-Oct-2024 07:43 PM,Rejected-Technical,Technically Disqualified by Technical Committee,06-Dec-2024 04:54 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2568489,South West Pinnacle Exploration Limited,09-Oct-2024 11:58 AM,Rejected-Technical,Technically Disqualified by Technical Committee,06-Dec-2024 04:54 PM,,,,,,,,,,,,,,AOC
