Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,All 3 bidders are accepted.,Chinmaya Das,16-Jun-2025 04:22 PM,finance_532959.pdf,BOQ Comparative Chart,16-Jun-2025,"INR 532,797",60.0,Chinmaya Das,16-Jun-2025 04:39 PM,SL25WO.pdf (146.00 KB),Sri NIRANJAN SAHOO is awarded as L1 bidder through lucky draw.,Municipal Bodies||Nimapara NAC,2025_ORULB_111520_25,NP-NAC-04/2024-25,Construction of Paver Road from Surendra Sahu House to Prasanna Barik House at Matha Sahi in Ward No.05 for 2024-25.,1.0,2869287.0,NIRANJAN SAHOO,INR,"532,797",1,2869205,BIBEKANANDA SITHA,28-Mar-2025 07:58 AM,Rejected-AOC,Rejected,16-Jun-2025 04:40 PM,"Sasmita Sahoo, Chairperson",Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, Nimapara NAC, Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara.",Chinmaya Das,16-Jun-2025 04:25 PM,techsummary_532959.pdf (145.60 KB),"Sasmita Sahoo, Chairperson",Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, Nimapara NAC, Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara.",Chinmaya Das,16-Jun-2025 04:31 PM,finsummary_532959.pdf (145.60 KB),AOC,13-Mar-2025 11:00 AM,03-Apr-2025 11:00 AM,13-Mar-2025 11:00 AM,28-Mar-2025 05:00 PM,NA ,NA ,13-Mar-2025 11:00 AM,28-Mar-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"LICENSE,GST,PAN,VALID LABOUR LICENSE,AFFIDAVIT ETC AS PER DTCN.",Municipal Bodies||Nimapara NAC,NP-NAC-04/2024-25,2025_ORULB_111520_25,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive Officer, Nimapara NAC","NAC Nimapara, At/Po-Nimapara, Dist-Puri, Pin-752106","4,000",0.0,Nil,Nil,No,Construction of Paver Road from Surendra Sahu House to Prasanna Barik House at Matha Sahi in Ward No.05 for 2024-25.,Construction of Paver Road from Surendra Sahu House to Prasanna Barik House at Matha Sahi in Ward No.05 for 2024-25.,Please refer Tender documents. ,NA ,"5,32,797",Civil Works - Others,NA ,Tender,90.0,60.0,NAC Nimapara,752106.0,NA ,NA ,NA ,NAC Nimapara,No ,No,1.0,ICICI BANK,"5,328",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2869287,NIRANJAN SAHOO,27-Mar-2025 10:44 PM,Accepted-AOC,Accepted,16-Jun-2025 04:40 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2871593,SUSHANTA KUMAR OJHA,28-Mar-2025 11:46 AM,Rejected-AOC,Rejected,16-Jun-2025 04:40 PM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
