S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1,ICICI BANK,"7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",04-Aug-2023 11:00 AM,17-Aug-2023 10:00 AM,04-Aug-2023 11:00 AM,11-Aug-2023 05:30 PM,NA ,NA ,04-Aug-2023 11:00 AM,11-Aug-2023 05:30 PM,"19,500",Yes,fixed,,Nil,Nil,"Executive Engineer,Div-II","Bikash Bhawan,Jagannath Lane,Badambadi-753012",Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-II_No18/2023-24,2023_ORULB_90183_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of Additional Class Room at Gopalpur U.P. School, Gopalpur in Ward No.57.","Construction of Additional Class Room at Gopalpur U.P. School, Gopalpur in Ward No.57.",Please refer Tender documents. ,NA ,"19,49,762",Civil Works - Others,NA ,Tender,120.0,90.0,CMC area,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,AOC,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,07-Jun-2025 11:08 AM,techsummary_446276.pdf (74.42 KB),1.0,2199945.0,JYOTI ENTERPRISES,INR,"1,910,062",Municipal Bodies||Cuttack Municipal Corporation,2023_ORULB_90183_7,MC(CMC)CTC_Div-II_No18/2023-24,"Construction of Additional Class Room at Gopalpur U.P. School, Gopalpur in Ward No.57.",1,2199945,JYOTI ENTERPRISES,11-Aug-2023 04:09 PM,Accepted-AOC,Accepted,07-Jun-2025 11:46 AM,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,07-Jun-2025 11:45 AM,finsummary_446276.pdf (74.42 KB),Finance,Two bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Dhirendra Kumar Pradhan,17-Aug-2023 12:31 PM,finance_446276.pdf,BOQ Comparative Chart,07-Jun-2025,"INR 1,910,062",90.0,Antarjyamee Patra,07-Jun-2025 11:46 AM,chat.pdf (74.00 KB),WO,AOC
2,ICICI NEFT/RTGS,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2199968,PRAKASH KUMAR ROUTRAY,11-Aug-2023 04:38 PM,Rejected-AOC,Rejected,07-Jun-2025 11:46 AM,,,,,,,,,,,,,,,,,,,,AOC
