Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Superintending Engineer,Rural Works Division,Puri","O/o Superintending Engineer,R.W Division,Puri","10,000",0.0,Nil,Nil,No,19-Mar-2025 11:00 AM,28-Mar-2025 12:00 PM,19-Mar-2025 11:00 AM,27-Mar-2025 05:00 PM,19-Mar-2025 11:00 AM ,26-Mar-2025 01:30 PM ,19-Mar-2025 11:00 AM,27-Mar-2025 05:00 PM,05-May-2025 11:00 AM,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-PURI,Online-10 of 2024-25,2025_CERWI_111753_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"56,480",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Cost of tender paper, EMD, APS, PAN, GSTIN, Registration Certificate and other documents as per DTCN","Construction of R.W. Sub-Division, Krushnaprasad at Krushnaprasad for the year 2024-25 in the District of Puri","Construction of R.W. Sub-Division, Krushnaprasad at Krushnaprasad for the year 2024-25 in the District of Puri",Please refer Tender documents. ,NA ,"56,48,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,Puri,752001.0,NA ,NA ,NA ,"O/o Superintending Engineer,R.W Division,Puri",No ,No,AOC,"Er.Jyoti Prakash Samal,SE",Internal,"Sri Nitesh kumar Kandhway, Smt. Kshyanaprava Mohanty, Smt. Rina Kumari Sasmal, Sri Raj Kishore Pal",Jyoti Prakash Samal,02-Jun-2025 01:06 PM,finsummary_533609.pdf (576.59 KB),Technical,All bidders are admitted.,Rina Kumari Sasmal,29-Mar-2025 11:00 AM,,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-PURI,2025_CERWI_111753_1,Online-10 of 2024-25,"Construction of R.W. Sub-Division, Krushnaprasad at Krushnaprasad for the year 2024-25 in the District of Puri",1.0,2868011.0,KALPANA DALAI,INR,"4,770,473",02-Jun-2025,"INR 5,611,661",180.0,Jyoti Prakash Samal,02-Jun-2025 01:10 PM,krushnaprasad.pdf (941.00 KB),1,2868011,KALPANA DALAI,25-Mar-2025 03:37 PM,Accepted-AOC,"She is the 1st successful lottery winner, so her rate is accepted and awarded.",02-Jun-2025 01:10 PM,Finance,All are admitted for finalisation,Jyoti Prakash Samal,06-May-2025 11:44 AM,,BOQ Comparative Chart,"Er.Jyoti Prakash Samal,SE",Internal,"Sri Nitesh kumar Kandhway, Smt. Kshyanaprava Mohanty, Smt. Rina Kumari Sasmal, Sri Raj Kishore Pal",Jyoti Prakash Samal,03-May-2025 12:28 PM,05-May-2025 11:00 AM,techsummary_533609.pdf (264.08 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2870261,MANAS RANJAN RAUT,27-Mar-2025 11:41 AM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Jun-2025 01:06 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2870272,M/s ULLASH CHANDRA TARAI,27-Mar-2025 11:00 AM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Jun-2025 01:06 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2869538,PRANANATH BISWAL,26-Mar-2025 04:52 PM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Jun-2025 01:06 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2868738,SATYANARAYAN MEKAP,27-Mar-2025 11:23 AM,Rejected-Finance,"As 1st successful lottery winner is accepted, hence others are considered as rejected.",02-Jun-2025 01:06 PM,,,,,,,,,,,,,,AOC
