Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,Niranjan Naik,28-May-2025 10:10 AM,techsummary_535120.pdf (582.21 KB),1,2884143,AGRAWALLA POWER INFRASTRUCTURE,14-Apr-2025 09:58 PM,Rejected-Technical,OK,28-May-2025 10:10 AM,03-Jun-2025,"INR 759,887",90.0,Niranjan Naik,03-Jun-2025 12:49 PM,PKG45.pdf (582.00 KB),WORK ORDER ISSUED,1.0,2884735.0,SANJAYA KUMAR MOHAPATRA,INR,"645,980",Finance,11 Bidders Participant,SHDHANA BEHERA,19-Apr-2025 07:00 AM,,BOQ Comparative Chart,EE LI CUTTACK,Internal,EE LI CUTTACK AND OTHERS,Niranjan Naik,03-Jun-2025 12:46 PM,finsummary_535120.pdf (582.21 KB),"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",2025_OLIC_112115_45,BD ID NO. 02/Dt29.01.25,RAINFORCEMENT OF HAJIPURII TW,AOC,RAINFORCEMENT OF HAJIPURII TW,RAINFORCEMENT OF HAJIPURII TW,Please refer Tender documents. ,NA ,"7,59,887",Civil Works - Lift Irrigation Schemes,NA ,Rate Contract,90.0,365.0,TIRTOL BLOCK,754001.0,NA ,NA ,NA ,EE LI CUTTACK,No ,No,OFFICE OF THE EE LI CUTTACK,OFFICE OF THE EE LI CUTTACK,"7,599",Yes,fixed,,Nil,Nil,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BD ID NO. 02/Dt29.01.25,2025_OLIC_112115_45,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,05-Apr-2025 10:00 AM,16-Apr-2025 10:00 AM,05-Apr-2025 10:00 AM,15-Apr-2025 05:00 PM,05-Apr-2025 10:00 AM ,15-Apr-2025 04:00 PM ,05-Apr-2025 10:00 AM,15-Apr-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER CALL NOTICE, EMD AND OTHER DOCUMENTS AS PER DTCN","4,720",0.0,Nil,Nil,Yes,1.0,ICICI BANK,AOC
,,,,,,2,2883741,Arif Ali Khan,14-Apr-2025 12:54 PM,Rejected-Technical,OK,28-May-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,3,2884025,CHANDAN KUMAR SAHOO,14-Apr-2025 07:24 PM,Rejected-Technical,OK,28-May-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,2883265,DEBENDRA KUMAR BEHERA,13-Apr-2025 05:19 PM,Rejected-Technical,OK,28-May-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,2884267,JITENDRA SARANGI,15-Apr-2025 12:52 AM,Rejected-Technical,OK,28-May-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,2884285,M/S ROLA ENGINEERING PROP BIJAY KUMAR BEHERA,15-Apr-2025 02:13 AM,Rejected-Technical,OK,28-May-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,2884396,NIRUPAMA BEHERA,15-Apr-2025 11:23 AM,Rejected-Technical,OK,28-May-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,2884416,Rakesh Kumar Mohapatra,15-Apr-2025 01:03 PM,Rejected-Technical,OK,28-May-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,2884735,SANJAYA KUMAR MOHAPATRA,15-Apr-2025 01:37 PM,Accepted-AOC,OK,03-Jun-2025 12:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,2883425,SAROJA KUMAR MOHAPATRA,13-Apr-2025 11:19 PM,Rejected-Technical,OK,28-May-2025 10:10 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
