Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
28-Jun-2025,"INR 1,093,635.39",60.0,Antarjyamee Patra,28-Jun-2025 02:00 PM,2260.pdf (341.00 KB),WO,1,2886737,BINAY PRASAD MOHAPATRA,16-Apr-2025 10:35 PM,Rejected-AOC,Rejected,28-Jun-2025 02:00 PM,1.0,2885881.0,SATYA RANJAN LENKA,INR,"1,093,635.39",Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_112214_14,MC(CMC)CTC_Div-IIINo.1/2025-26,Construction of drain with cover slab from Priyaranjan Behera rs to Srikouran U.P.School at Srikoruan in Ward No.57.,Finance,Six bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Sanjukta Sa,23-Apr-2025 04:12 PM,finance_535638.pdf,BOQ Comparative Chart,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,28-Jun-2025 01:57 PM,finsummary_535638.pdf (407.30 KB),Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,28-Jun-2025 01:39 PM,techsummary_535638.pdf (407.30 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","12,900",Yes,fixed,,Nil,Nil,"Executive Engineer,Div-III","Bikash Bhawan,Jagannath Lane,Badambadi-753012",Construction of drain with cover slab from Priyaranjan Behera rs to Srikouran U.P.School at Srikoruan in Ward No.57.,Construction of drain with cover slab from Priyaranjan Behera rs to Srikouran U.P.School at Srikoruan in Ward No.57.,Please refer Tender documents. ,NA ,"12,86,479",Civil Works - Others,NA ,Tender,75.0,60.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,"7,080",0.0,Nil,Nil,No,08-Apr-2025 11:00 AM,22-Apr-2025 10:00 AM,08-Apr-2025 11:00 AM,17-Apr-2025 05:00 PM,NA ,NA ,08-Apr-2025 11:00 AM,17-Apr-2025 05:00 PM,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-IIINo.1/2025-26,2025_ORULB_112214_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,2,2881174,NIRUPAMA BEHERA,10-Apr-2025 07:03 PM,Rejected-AOC,Rejected,28-Jun-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,3,2886065,RAMESH CHANDRA BEHERA,16-Apr-2025 02:03 PM,Rejected-AOC,Rejected,28-Jun-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,2885881,SATYA RANJAN LENKA,16-Apr-2025 01:03 PM,Accepted-AOC,Accepted,28-Jun-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,2882280,SUSILA KUMAR DASH,11-Apr-2025 02:24 PM,Rejected-AOC,Rejected,28-Jun-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,6,2886643,TANMAYA PARIJA,16-Apr-2025 08:10 PM,Rejected-AOC,Rejected,28-Jun-2025 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
