S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,e-Procurement Notice No. 04/OCCL/2025-26 (on-line),2025_OCCL_112656_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,"11,800",Nil,Nil,No,e-Procurement Notice No. 04/OCCL/2025-26 (on-line),Supply of Single Reduction Worm Reducer for Kanupur Irrigation Project (130T Rope Drum Hoist),Please refer Tender documents. ,NA ,,Miscellaneous Goods,WORM REDUCER ,Tender,120.0,90.0,"Central Workshop, OCCL, Bhubaneswar.",751010.0,"Central Workshop, OCCL, Bhubaneswar. ","Central Workshop, OCCL, Bhubaneswar ",29-Apr-2025 11:00 AM ,"Chamber of General Manager, Central Workshop, OCCL",No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST , PAN , valid manufacturer cert./in case of authorized dealers authorization for this supply etc","General Manager, Central Workshop, OCCL","Central Workshop, OCCL, Bhubaneswar","1,40,000",No,fixed,,Nil,Nil,22-Apr-2025 10:00 AM,07-May-2025 11:30 AM,22-Apr-2025 10:00 AM,06-May-2025 05:00 PM,22-Apr-2025 10:00 AM ,29-Apr-2025 10:00 AM ,22-Apr-2025 10:00 AM,06-May-2025 05:00 PM,05-Jun-2025 12:00 PM,AOC,"MANAGING DIRECTOR,OCCL",Internal,"DIRECTOR MECH. , GM HO CIVIL , GM HO MECH. , FA AND CAO GOVT.",RASHMI REKHA SHARMA,04-Jun-2025 03:48 PM,05-Jun-2025 12:00 PM,techsummary_537151.pdf (477.37 KB),ODISHA CONSTRUCTION CORPORATION LTD||CIVIL,2025_OCCL_112656_1,e-Procurement Notice No. 04/OCCL/2025-26 (on-line),e-Procurement Notice No. 04/OCCL/2025-26 (on-line),1.0,2904522.0,ELECON ENGINEERING COMPANY LIMITED,INR,"4,416,000",Technical,BID OPENED SUCCESSFULLY .,RASHMI REKHA SHARMA,08-May-2025 11:29 AM,,1,2904522,ELECON ENGINEERING COMPANY LIMITED,05-May-2025 06:14 PM,Accepted-AOC,GST extra as applicable,16-Jun-2025 04:50 PM,Finance,BID OPENED SUCCESSFULLY,RASHMI REKHA SHARMA,05-Jun-2025 12:12 PM,,BOQ Comparative Chart,MANAGING DIRECTOR,Internal,"Director(Mech.), GM, HO(Civil), GM, HO(Mech.), FA and CAO, (Govt.)",RASHMI REKHA SHARMA,16-Jun-2025 04:43 PM,finsummary_537151.pdf (200.23 KB),16-Jun-2025,"INR 4,416,000",90.0,RASHMI REKHA SHARMA,16-Jun-2025 04:49 PM,AOC.pdf (10334.00 KB),AOC,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,AS PER DTCN,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2903994,Max-Gears Pvt Ltd,03-May-2025 04:05 PM,Rejected-Finance,L2 BIDDER,16-Jun-2025 04:43 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2904296,NOBLE INDUSTRIAL EQUIPMENTS PVT LTD,03-May-2025 04:41 PM,Rejected-Technical,Technically not qualified,04-Jun-2025 03:48 PM,,,,,,,,,,,,,,,,,,,,AOC
