Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,ICICI BANK,"1,91,600",Yes,fixed,,Nil,Nil,Orissa State Police Housing and Welfare Corporation Ltd,01/OPHWC/2025-26,2025_OSPHW_112149_20,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,Constn. of Dhenkanal Fire Station Buildings in Urban area at Dhenkanal,Building Work,Please refer Tender documents  ,NA ,"1,91,63,259",Civil Works - Buildings,NA ,Tender,90.0,365.0,Dhenkanal,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",05-Apr-2025 06:55 PM,21-Apr-2025 10:30 AM,05-Apr-2025 06:55 PM,19-Apr-2025 05:00 PM,NA ,NA ,05-Apr-2025 06:55 PM,19-Apr-2025 05:00 PM,26-May-2025 10:30 AM,AOC,Finance,FINANCIAL BID OPENED,Bikram Keshari Malla,27-May-2025 01:44 PM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,23-May-2025 05:04 PM,26-May-2025 10:30 AM,techsummary_535324.pdf (372.62 KB),Technical,FOUR BIDDER HAVE PARTICIAPTED,Bikram Keshari Malla,22-Apr-2025 05:58 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,21-Jun-2025 02:08 PM,finsummary_535324.pdf (403.93 KB),21-Jun-2025,"INR 16,788,931.34",365.0,Bikram Keshari Malla,21-Jun-2025 02:12 PM,workorderr5.pdf (550.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 12.06.2025,1,2887941,AJAYA KUMAR PATTNAIK,19-Apr-2025 10:33 AM,Rejected-Finance,DUE TO L3 BIDDER,21-Jun-2025 02:08 PM,1.0,2885957.0,MITALIKA SWAIN,INR,"16,788,931.34",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_112149_20,01/OPHWC/2025-26,Constn. of Dhenkanal Fire Station Buildings in Urban area at Dhenkanal,AOC
,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2885207,ANAND ENGINEERING,19-Apr-2025 11:36 AM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,23-May-2025 05:04 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2885957,MITALIKA SWAIN,18-Apr-2025 08:05 PM,Accepted-AOC,QUALIFIED BIDDER,21-Jun-2025 02:12 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2888985,SANDIP KUMAR PADHI,19-Apr-2025 04:58 PM,Rejected-Finance,DUE TO L2 BIDDER,21-Jun-2025 02:08 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2888984,SUBRAT NAIK,19-Apr-2025 04:57 PM,Rejected-Finance,DUE TO L3 BIDDER,21-Jun-2025 02:08 PM,,,,,,,,,,AOC
