S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
1.0,2676684.0,PRABIN KUMAR BEHERA,INR,"4,562,443",PK HARIPAL,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,06-Jun-2025 10:12 AM,finsummary_517056.pdf (543.66 KB),EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,2024_EICCL_107259_7,SE (R and B) Angul-13/ 2024-25,"Construction of Paddy Procurement Centre (PPC) at Injidi under Pallahara Block in the district of Angul for the year 2024-25 (Civil,E.I,P.H)",Technical,The validity of the tender is subject to the result of detail scrutiny of documents submitted by the bidder online.,Madhusmita Baske,04-Jan-2025 12:26 PM,technical_517056.pdf,Finance,6 bidders participated in proice bid,Dhaneswar Mohapatra,21-Apr-2025 01:48 PM,,BOQ Comparative Chart,PK HARIPAL SE,Internal,K BEHERA SR. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,04-Jan-2025 07:30 PM,06-Jan-2025 03:30 PM,techsummary_517056.pdf (595.24 KB),1,2681199,ASHOK KUMAR PANI,04-Dec-2024 02:27 PM,Rejected-AOC,Lottery looser,06-Jun-2025 10:16 AM,06-Jun-2025,"INR 4,562,443",120.0,Pratap Kumar Haripal,06-Jun-2025 10:16 AM,WO.pdf (137.00 KB),Agreement No. 72 P1 of 2025-26 (Contract value excluding GST) Date of Commencement- 09.05.2025 Date of Completion- 08.09.2025,AOC,"53,700",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Bid Cost and EMD online, GSTIN, PAN, RC, Affidavit and Other documents as per DTCN.",Superintending Engineer Angul R and B Division,O/O the Superintending Engineer Angul RB Division,"10,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,SE (R and B) Angul-13/ 2024-25,2024_EICCL_107259_7,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Paddy Procurement Centre (PPC) at Injidi under Pallahara Block in the district of Angul for the year 2024-25 (Civil,E.I,P.H)","Construction of Paddy Procurement Centre (PPC) at Injidi under Pallahara Block in the district of Angul for the year 2024-25 (Civil,E.I,P.H)",Please refer Tender documents. ,NA ,"53,66,949",Civil Works - Buildings,NA ,Tender,90.0,120.0,ANGUL,759122.0,NA ,NA ,NA ,O/O the Superintending Engineer Angul RB Division,No ,No,20-Nov-2024 12:00 PM,05-Dec-2024 11:00 AM,20-Nov-2024 12:00 PM,04-Dec-2024 05:00 PM,NA ,NA ,20-Nov-2024 12:00 PM,04-Dec-2024 05:00 PM,06-Jan-2025 03:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2679322,BISHNUSEN KISAN,03-Dec-2024 08:14 PM,Rejected-AOC,Lottery looser,06-Jun-2025 10:16 AM,,,,,,,,AOC,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Machineries and other documents as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2680291,DEBA PRASAD MOHANTY,04-Dec-2024 11:01 AM,Rejected-AOC,Lottery looser,06-Jun-2025 10:16 AM,,,,,,,,AOC,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2680159,MANOJ KUMAR PRADHAN,04-Dec-2024 02:52 AM,Rejected-AOC,Lottery looser,06-Jun-2025 10:16 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2676684,PRABIN KUMAR BEHERA,03-Dec-2024 12:32 PM,Accepted-AOC,Lottery winner,06-Jun-2025 10:16 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2676990,PRASANTA KUMAR SETHI,03-Dec-2024 09:12 AM,Rejected-Technical,DISQUALIFIED,04-Jan-2025 07:30 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2678931,SAROJ KUMAR SAHOO,03-Dec-2024 04:36 PM,Rejected-AOC,Lottery looser,06-Jun-2025 10:16 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
