Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid Cost, EMD, RC,PAN, GST, Affidavit, No relation certificate and other documts as per DTCN",CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-KORAPUT,SERWKPT-07/2024-25,2024_CERWI_108804_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Repair and Renovation of 12 Nos E type Qtr at 1st IRB Batalian of (Koraput Block) in the district of Koraput for the year 2024-25,Repair and Renovation of 12 Nos E type Qtr at 1st IRB Batalian of (Koraput Block) in the district of Koraput for the year 2024-25,Please refer Tender documents. ,NA ,"8,40,000",Civil Works - Buildings,NA ,Tender,90.0,60.0,Koraput,764020.0,NA ,NA ,NA ,"Rural Works Division, Koraput",No ,No,"8,400",Yes,fixed,,Nil,Nil,Superintending Engineer,"Superintending Engineer, Rural Works Division, Koraput","4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,27-Dec-2024 05:30 PM,07-Jan-2025 11:30 AM,27-Dec-2024 05:30 PM,06-Jan-2025 05:30 PM,NA ,NA ,27-Dec-2024 05:30 PM,06-Jan-2025 05:30 PM,AOC,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-KORAPUT,2024_CERWI_108804_2,SERWKPT-07/2024-25,Repair and Renovation of 12 Nos E type Qtr at 1st IRB Batalian of (Koraput Block) in the district of Koraput for the year 2024-25,Superintending Engineer,Internal,Junior Engineer Estimator and DAO,Prabhakara Behera,20-Jun-2025 01:38 PM,finsummary_522220.pdf (562.78 KB),Finance,Summary,Prabhakara Behera,20-Jun-2025 01:31 PM,finance_522220.pdf,BOQ Comparative Chart,1.0,2732676.0,SUDHANSU RANJAN RAJGURU,INR,"714,234",20-Jun-2025,"INR 714,234",60.0,Prabhakara Behera,20-Jun-2025 01:42 PM,2A.pdf (371.00 KB),Agreement Drawn,1,2729217,Akshaya Kumar Mishra,04-Jan-2025 04:51 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 01:42 PM,Superintending Engineer,Internal,Junior Engineer Estimator and DAO,Prabhakara Behera,20-Jun-2025 01:34 PM,techsummary_522220.pdf (562.78 KB),AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2731073,Bhima Khilla,05-Jan-2025 09:29 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 01:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2732816,BISHNUPRIYA NAYAK,06-Jan-2025 05:02 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 01:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2731796,Kalpana Acharjya,06-Jan-2025 12:40 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 01:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2732527,K TRIPATI DORA,06-Jan-2025 03:38 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 01:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2728365,LATA PATNAIK,04-Jan-2025 02:37 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 01:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2729554,PRAMOD KISHORE KHORA,04-Jan-2025 08:28 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 01:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2732676,SUDHANSU RANJAN RAJGURU,06-Jan-2025 04:21 PM,Accepted-AOC,Qualified after drawl of lottery,20-Jun-2025 01:42 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2726758,TUNA KHILLO,03-Jan-2025 07:03 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 01:42 PM,,,,,,,AOC
