S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,Municipal Bodies||Bijepur NAC,NACB/2024-25/463/05,2025_ORULB_112041_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"EO, BIJEPUR NAC",BIJEPUR NAC,02-Apr-2025 10:00 AM,17-Apr-2025 11:00 AM,02-Apr-2025 10:00 AM,16-Apr-2025 05:00 PM,02-Apr-2025 10:00 AM ,03-Apr-2025 05:00 PM ,02-Apr-2025 10:00 AM,16-Apr-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,"9,186",Yes,fixed,,Nil,Nil,"Site development of Kalyan Mandap such as approach road to Kalyan Mandap in WN-09 under CCA fund for the year 2018-19, 2019-20 and 2020-21",CIVIL,Please refer Tender documents. ,NA ,"9,18,557",Civil Works - Roads,NA ,Tender,120.0,90.0,"EO, BIJEPUR NAC",768032.0,NA ,NA ,NA ,BIJEPUR NAC,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, Cost of Tender paper, EMD, Affidavit and other documents as per DTCN",AOC,1,2886259,ANIL KUMAR MEHER,16-Apr-2025 03:57 PM,Accepted-AOC,L1,04-Jun-2025 09:43 AM,04-Jun-2025,"INR 917,547",90.0,Ajaya Kumar Patra,04-Jun-2025 09:43 AM,KalyanMandap.pdf (1777.00 KB),SITA BARIK,Internal,"CHAIRPERSON, TAHASILDAR, EO, ME, BFO",Ajaya Kumar Patra,04-Jun-2025 09:26 AM,techsummary_534776.pdf (314.04 KB),Municipal Bodies||Bijepur NAC,2025_ORULB_112041_1,NACB/2024-25/463/05,"Site development of Kalyan Mandap such as approach road to Kalyan Mandap in WN-09 under CCA fund for the year 2018-19, 2019-20 and 2020-21",SITA BARIK,Internal,"CHAIRPERSON, TAHASILDAR, EO, ME, BFO",Ajaya Kumar Patra,04-Jun-2025 09:35 AM,finsummary_534776.pdf (1777.27 KB),Finance,ALL QUALIFIED,Anirudha Pradhan,23-Apr-2025 06:17 PM,,BOQ Comparative Chart,1.0,2886259.0,ANIL KUMAR MEHER,INR,"917,547",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,2,2886362,KSHIRA SAGAR BHOI,16-Apr-2025 04:38 PM,Rejected-AOC,L2,04-Jun-2025 09:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2886374,Sanjaya Kumar Panda,16-Apr-2025 04:34 PM,Rejected-AOC,L3,04-Jun-2025 09:43 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
