Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,DTCN,"Improvement to Canal Service Road from RD 1.15 Km to 2.75 Km of Bagdia Minor, Ex-Rampur Distributary","Improvement to Canal Service Road from RD 1.15 Km to 2.75 Km of Bagdia Minor, Ex-Rampur Distributary",Please refer to tender document ,NA ,"1,55,48,652",Civil Works - Roads,NA ,Tender,90.0,330.0,"Bagdia, Barpali",768029.0,NA ,NA ,NA ,"O/o ACE,CC,Burla",No ,No,12-Mar-2025 10:00 AM,28-Mar-2025 11:30 AM,12-Mar-2025 10:00 AM,27-Mar-2025 05:30 PM,12-Mar-2025 10:00 AM ,27-Mar-2025 05:30 PM ,12-Mar-2025 10:00 AM,27-Mar-2025 05:30 PM,22-Apr-2025 10:00 AM,1.0,ICICI BANK,"ACE,CC,Burla","O/o ACE, CC, Burla","1,55,500",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,"CE-BM,UM Basin,Burla",ACECCB-05(01)/2024-25,2025_CEBBU_111567_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,2869039,AKASH SAHU,26-Mar-2025 12:37 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,16-Jun-2025,"INR 13,217,909",330.0,Kulamani Majhi,16-Jun-2025 12:32 PM,WO01.pdf (706.00 KB),Work order,Finance,Financial Bid Opening Summary,PADMABATI BOIPAI,23-Apr-2025 01:10 PM,finance_532919.pdf,BOQ Comparative Chart,ACECCBURLA,Internal,"ACECCB, ASST to ACECCB, SEBIDBARPALI, DAOBIDBARPALI, ESTIMATORBIDBARPALI, AEECCB, AECCB",Kulamani Majhi,17-Apr-2025 05:40 PM,22-Apr-2025 10:00 AM,techsummary_532919.pdf (2180.89 KB),"ACE, CC, Burla",Internal,"ACE, CC, Burla, SE, BID, Barpali, DAO, BID, Barpali, Asst. to ACE, CC, Burla, Estimator, BID, Barpali, AEE, CC, Burla, AE, CC, Burla",Kulamani Majhi,13-Jun-2025 11:33 AM,finsummary_532919.pdf (2405.14 KB),Technical,Bid Opening Summary,PADMABATI BOIPAI,28-Mar-2025 01:15 PM,technical_532919.pdf,"CE-BM,UM Basin,Burla",2025_CEBBU_111567_1,ACECCB-05(01)/2024-25,"Improvement to Canal Service Road from RD 1.15 Km to 2.75 Km of Bagdia Minor, Ex-Rampur Distributary",1.0,2868337.0,MAYANK JAIN,INR,"13,217,909",AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2867609,AMIYA RANJAN DASH,27-Mar-2025 11:20 AM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2868799,ANIL SETH,26-Mar-2025 06:40 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2863969,ANJALI RATHA,21-Mar-2025 06:26 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2869225,AVASH PANIGRAHI,27-Mar-2025 01:38 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2869155,BALAMAKUNDA PUROHIT,27-Mar-2025 04:06 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2870530,BASANT AGRAWAL,27-Mar-2025 01:03 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2869131,BIBHUDATTA JOSHI,26-Mar-2025 01:07 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2870012,DEBANAND DASH,26-Mar-2025 10:14 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2870210,Debaranjan Tripathy,27-Mar-2025 02:20 PM,Rejected-Finance,Not Selected through Transparent Lottery,13-Jun-2025 11:33 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
