Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Seven bidders participated and quoted same rate which are accepted.,Budhuram Singh,22-Dec-2024 09:07 PM,finance_519863.pdf,BOQ Comparative Chart,1.0,2697330.0,ASHOK KUMAR MOHAPATRA,INR,"169,491",Municipal Bodies||Nilgiri NAC,2024_ORULB_107995_46,NLGN _01/2024-25,Construction of CC Road from Rabani Temple to Goura Mohanty House in Ward No . 10,1,2701054,ABINASH NAYAK,17-Dec-2024 04:40 PM,Rejected-AOC,L3,05-Jun-2025 10:52 AM,06-Jun-2025,"INR 169,491",30.0,Ansuman Parida,05-Jun-2025 10:52 AM,WO46.pdf (489.00 KB),Chairman Nilgiri NAC,Internal,,Ansuman Parida,09-Apr-2025 02:49 PM,techsummary_519863.pdf (512.65 KB),Chairman Nilgiri NAC,Internal,,Ansuman Parida,05-Jun-2025 10:47 AM,finsummary_519863.pdf (512.65 KB),AOC,09-Dec-2024 11:00 AM,18-Dec-2024 11:00 AM,09-Dec-2024 11:00 AM,17-Dec-2024 05:00 PM,NA ,NA ,09-Dec-2024 11:00 AM,17-Dec-2024 05:00 PM,Executive Officer,"Notified Area Council, Nilgiri, Balasore",1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit and as per DTCN",Construction of CC Road from Rabani Temple to Goura Mohanty House in Ward No . 10,Construction of CC Road from Rabani Temple to Goura Mohanty House in Ward No . 10,Please refer Tender documents. ,NA ,"1,69,491",Civil Works - Roads,NA ,Tender,90.0,NA ,NILGIRI NAC,756040.0,NA ,NA ,NA ,O/O Nilgiri NAC,No ,No,1.0,ICICI BANK,Municipal Bodies||Nilgiri NAC,NLGN _01/2024-25,2024_ORULB_107995_46,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"1,695",Yes,percentage,1.0%,Nil,Nil,600.0,0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2697330,ASHOK KUMAR MOHAPATRA,16-Dec-2024 06:51 PM,Accepted-AOC,L1,05-Jun-2025 10:52 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2700400,KRUTIBASH NANDA,17-Dec-2024 12:53 PM,Rejected-AOC,L3,05-Jun-2025 10:52 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2699631,NILAMBAR MOHAPATRA,17-Dec-2024 12:59 PM,Rejected-AOC,L2,05-Jun-2025 10:52 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2699730,PARTHASARATHI NAYAK,16-Dec-2024 09:50 PM,Rejected-AOC,L3,05-Jun-2025 10:52 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2699341,RABINDRA NATH PARIDA,17-Dec-2024 02:08 PM,Rejected-AOC,L3,05-Jun-2025 10:52 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,7,2700017,RAJKISHORE GAAN,17-Dec-2024 09:37 AM,Rejected-AOC,L3,05-Jun-2025 10:52 AM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
