Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
17-Jan-2025 06:55 PM,04-Feb-2025 05:30 PM,17-Jan-2025 06:55 PM,04-Feb-2025 05:00 PM,NA ,NA ,17-Jan-2025 06:55 PM,04-Feb-2025 05:00 PM,27-Feb-2025 04:00 PM,"3,53,000",Yes,fixed,,Nil,Nil,IDCO||IDCO||IDCO,CIVIL/EST/13/2024-25,2025_IDCO_109520_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"CGM(Civil), IDCO","IDCO Tower, Janpath, Bhubaneswar",Construction of SFRC Pre Tensioned and Pre Cast Compound Wall around Ac.95.47 dec. at Basantpur in Sambalpur district for the work Construction of Integrated Aqua Park Chiplima Sambalpur,Compound Wall,Please refer Tender documents. ,NA ,,Civil Works - Others,SFRC Compound Wall ,Rate Contract,90.0,90.0,"Chiplima, Sambalpur",768026.0,NA ,NA ,NA ,"IDCO Tower, Janpath, Bhubaneswar",No ,No,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,BID,AOC,1.0,2766614.0,Shyamlal Goel,INR,"29,978,904",IDCO||IDCO||IDCO,2025_IDCO_109520_1,CIVIL/EST/13/2024-25,Construction of SFRC Pre Tensioned and Pre Cast Compound Wall around Ac.95.47 dec. at Basantpur in Sambalpur district for the work Construction of Integrated Aqua Park Chiplima Sambalpur,CGM CIVIL,Internal,CGM CIVIL SE CIVIL DH Sambalpur,Chalcedony Ichahgutu,25-Feb-2025 06:42 PM,27-Feb-2025 04:00 PM,techsummary_526236.pdf (141.85 KB),23-Jun-2025,"INR 29,978,904",90.0,Chalcedony Ichahgutu,23-Jun-2025 05:37 PM,agmntaqua.pdf (712.00 KB),WINNER 1 OF LOTTERY,cgm civil,Internal,cgm pc cgm finance,Chalcedony Ichahgutu,23-Jun-2025 05:31 PM,finsummary_526236.pdf (712.02 KB),Technical,Technical bids opened 10 numbers,Chalcedony Ichahgutu,05-Feb-2025 11:51 AM,,1,2789245,Ashok Kumar Mishra,04-Feb-2025 09:51 AM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,Finance,Finance bid opened for 10 nos of technically qualified bidders.,Chalcedony Ichahgutu,27-Feb-2025 04:32 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2793744,B. K. Construction Co.,02-Feb-2025 04:54 PM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2796612,JAI BAJRANGBALI INFRA,04-Feb-2025 01:35 PM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2796576,MITALIKA SWAIN,04-Feb-2025 01:08 PM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2795572,MUKESH KUMAR,04-Feb-2025 02:20 PM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2796598,PRAVEEN AGRAWAL,04-Feb-2025 02:47 PM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2794130,Raghunandan Agrawal,04-Feb-2025 01:17 PM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2773092,Sanjaya Kumar Agrawal,04-Feb-2025 12:04 PM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2796127,SATYA PRAKASH AGRAWAL,04-Feb-2025 10:46 AM,Rejected-Finance,based on lottery,23-Jun-2025 05:31 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2766614,Shyamlal Goel,20-Jan-2025 03:44 PM,Accepted-AOC,WINNER 1 OF LOTTERY,23-Jun-2025 05:37 PM,,,,,,,AOC
