Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
PK HARIPAL SE,Internal,K BEHERA SR. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,04-Mar-2025 12:54 PM,06-Mar-2025 11:00 AM,techsummary_526902.pdf (574.99 KB),Finance,2 Nos. bidders participated in price bid.,Dhaneswar Mohapatra,30-Apr-2025 10:55 AM,finance_526902.pdf,BOQ Comparative Chart,1.0,2799844.0,ASIT BISWAL,05-Feb-2025 09:43 PM,Accepted-AOC,L1 Bidder,05-Jun-2025 12:41 PM,05-Jun-2025,"INR 4,929,197",120.0,Pratap Kumar Haripal,05-Jun-2025 12:41 PM,WO.pdf (1025.00 KB),Agreement No. 60 P1 of 2025-26 (Contract value excluding GST) Date of Commencement- 02.05.2025 Date of Completion- 01.09.2025,1.0,2799844.0,ASIT BISWAL,INR,"4,929,197",EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,2025_EICCL_109719_5,SE (R and B) Angul-29/ 2024-25,"Construction of Paddy Procurement Centre (PPC) at Kushkila SCS under Chhendipada Block in the district of Angul for the year 2024-25. (Civil,E.I,P.H)",Technical,The validity of the tender is subject to the result of detail scrutiny of documents submitted by the bidder online.,Dhaneswar Mohapatra,03-Mar-2025 06:38 PM,technical_526902.pdf,PK HARIPAL,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,05-Jun-2025 12:37 PM,finsummary_526902.pdf (586.93 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"Bid Cost and EMD online, GSTIN, PAN, RC, Affidavit and Other documents as per DTCN.","10,000",0.0,Nil,Nil,No,22-Jan-2025 10:00 AM,07-Feb-2025 11:00 AM,22-Jan-2025 10:00 AM,06-Feb-2025 05:00 PM,NA ,NA ,22-Jan-2025 10:00 AM,06-Feb-2025 05:00 PM,06-Mar-2025 11:00 AM,1.0,ICICI BANK,Superintending Engineer Angul R and B Division,O/O the Superintending Engineer Angul RB Division,"54,900",Yes,fixed,,Nil,Nil,"Construction of Paddy Procurement Centre (PPC) at Kushkila SCS under Chhendipada Block in the district of Angul for the year 2024-25. (Civil,E.I,P.H)","Construction of Paddy Procurement Centre (PPC) at Kushkila SCS under Chhendipada Block in the district of Angul for the year 2024-25. (Civil,E.I,P.H)",Please refer Tender documents. ,NA ,"54,88,472",Civil Works - Buildings,NA ,Tender,90.0,120.0,ANGUL,759122.0,NA ,NA ,NA ,O/O the Superintending Engineer Angul RB Division,No ,No,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,SE (R and B) Angul-29/ 2024-25,2025_EICCL_109719_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,2.0,2800991.0,M/S SIDHESWAR ENTERPRISES PROP.MANOJ KUMAR MOHAPATRA,06-Feb-2025 04:42 PM,Rejected-AOC,L2 Bidder,05-Jun-2025 12:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Machineries and other documents as per DTCN.,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
