Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
P/R to NH-6 to Jamardihi road from 3.570km to 5.600km and 7.100km to 9.600km for the year 2024-25.,P/R to NH-6 to Jamardihi road from 3.570km to 5.600km and 7.100km to 9.600km for the year 2024-25.,Please refer Tender documents. ,NA ,"49,96,668",Civil Works - Roads,NA ,Tender,90.0,30.0,ANGUL,759122.0,NA ,NA ,NA ,O/O the Superintending Engineer Angul RB Division,No ,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid Cost and EMD online, GSTIN, PAN, RC, Affidavit, and Other documents as per DTCN.","50,000",Yes,fixed,,Nil,Nil,15-Feb-2025 10:00 AM,25-Feb-2025 11:00 AM,15-Feb-2025 10:00 AM,24-Feb-2025 05:00 PM,NA ,NA ,15-Feb-2025 10:00 AM,24-Feb-2025 05:00 PM,1.0,ICICI BANK,Superintending Engineer Angul R and B Division,O/O the Superintending Engineer Angul RB Division,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,SE (R and B) Angul-42/ 2024-25,2025_EICCL_110706_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,PK HARIPAL,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,10-Jun-2025 09:06 AM,finsummary_530262.pdf (433.72 KB),EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,2025_EICCL_110706_2,SE (R and B) Angul-42/ 2024-25,P/R to NH-6 to Jamardihi road from 3.570km to 5.600km and 7.100km to 9.600km for the year 2024-25.,1.0,2833476.0,Ramdev Buildcon Prop Manasi Manjari Rout,INR,"4,247,667",Finance,The validity of the tender is subject to the result of detail scrutiny of documents submitted by the bidder online.,Shasmita Parida,06-Mar-2025 12:22 PM,finance_530262.pdf,BOQ Comparative Chart,1,2830827,DEO CONSTRUCTION,22-Feb-2025 05:12 PM,Rejected-AOC,Lottery looser,10-Jun-2025 09:23 AM,10-Jun-2025,"INR 4,247,667",30.0,Pratap Kumar Haripal,10-Jun-2025 09:23 AM,WO.pdf (123.00 KB),Agreement No. 32 P1 of 2025-26 (Contract value excluding GST) Date of Commencement- 17.04.2025 Date of Completion- 16.05.2025,PK HARIPAL,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,10-Jun-2025 09:02 AM,techsummary_530262.pdf (507.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2834396,PRATAP KUMAR PANI,24-Feb-2025 11:15 AM,Rejected-AOC,Lottery looser,10-Jun-2025 09:23 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2833476,Ramdev Buildcon Prop Manasi Manjari Rout,23-Feb-2025 09:25 PM,Accepted-AOC,Lottery winner,10-Jun-2025 09:23 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2828774,RUTURAJ NAYAK,21-Feb-2025 07:38 PM,Rejected-AOC,Lottery looser,10-Jun-2025 09:23 AM,,,,,,,,,,,,,,AOC
