S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,ICICI BANK,"Executive Officer, Balasore Municipality",Balasore Municipality Office,17-Mar-2025 05:00 PM,27-Mar-2025 11:00 AM,17-Mar-2025 05:00 PM,26-Mar-2025 05:00 PM,NA ,NA ,17-Mar-2025 05:00 PM,26-Mar-2025 05:00 PM,Municipal Bodies||Balasore Municipality,BM_06_2024_25,2025_ORULB_111643_32,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,000",0.0,Nil,Nil,No,1.0,REVISED DTCN,Technical Bid,,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"4,237",Yes,percentage,1.0%,Nil,Nil,Construction of Paver Block Road and Drain from Radhakrushna Temple to Proof Road in Ward No_09,Construction of Paver Block Road and Drain from Radhakrushna Temple to Proof Road in Ward No_09,Please refer Tender documents. ,NA ,"4,23,729",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756001.0,NA ,NA ,NA ,Balasore Municipality,No ,No,AOC,EO CP ME AE,Internal,,Pradeep Kumar Nayak,11-Jun-2025 01:47 PM,techsummary_533136.pdf (455.64 KB),EO CP ME AE,Internal,,Pradeep Kumar Nayak,11-Jun-2025 01:48 PM,finsummary_533136.pdf (455.64 KB),Finance,Tender opened successfully,Pradeep Kumar Nayak,27-Mar-2025 02:13 PM,,BOQ Comparative Chart,11-Jun-2025,"INR 423,729",60.0,Pradeep Kumar Nayak,11-Jun-2025 01:50 PM,WO0632.pdf (561.00 KB),1.0,2868274.0,Mania marandi,INR,"381,398.26",Municipal Bodies||Balasore Municipality,2025_ORULB_111643_32,BM_06_2024_25,Construction of Paver Block Road and Drain from Radhakrushna Temple to Proof Road in Ward No_09,1,2868499,ASHOK KUMAR GIRI,26-Mar-2025 03:04 PM,Rejected-Technical,L3,11-Jun-2025 01:47 PM,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2868521,Debendra Tarai,26-Mar-2025 08:52 AM,Rejected-Technical,L2,11-Jun-2025 01:47 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2868274,Mania marandi,26-Mar-2025 01:24 PM,Accepted-AOC,WO,11-Jun-2025 01:50 PM,AOC
