EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"31,200",Yes,fixed,,Nil,Nil,"Superintending Engineer RWD-II, GJM, BAM","O/o the Superintending Engineer Rural Works Division-II, Ganjam, Berhampur",1.0,Fee/PreQual/Technical/Finance,.pdf,"Valid RC Copy,Affidavit,EMD,Tender paper Cost,PAN and GST Registration as per DTCN",23-Apr-2025 10:00 AM,02-May-2025 05:00 PM,23-Apr-2025 10:00 AM,02-May-2025 04:00 PM,23-Apr-2025 10:00 AM ,01-May-2025 05:00 PM ,23-Apr-2025 10:00 AM,02-May-2025 04:00 PM,1.0,ICICI BANK,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,Online Tender/01/SERWD-II/2025-26,2025_CERWI_112757_4,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of GAD Building at Hansarali Gunasagar under Sanakhemundi Block for the year 2025-26,Construction of GAD Building at Hansarali Gunasagar under Sanakhemundi Block for the year 2025-26,Please refer Tender documents. ,NA ,"31,15,000",Civil Works - Buildings,NA ,Tender,90.0,90.0,Berhampur,760011.0,NA ,NA ,NA ,"O/o the S.E R.W.D-II, Ganjam, Berhampur",No ,No,"6,000",0.0,Nil,Nil,No,AOC,1,2902803,Aruna Kumar Rath,01-May-2025 08:08 AM,Rejected-AOC,Unsuccessful Bidder,19-Jun-2025 02:18 PM,19-Jun-2025,"INR 2,647,594",90.0,Sudipta Senapati,19-Jun-2025 02:18 PM,4GunasagarWO.pdf (803.00 KB),Work Order,"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,19-Jun-2025 02:04 PM,techsummary_537318.pdf (912.37 KB),CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - II,2025_CERWI_112757_4,Online Tender/01/SERWD-II/2025-26,Construction of GAD Building at Hansarali Gunasagar under Sanakhemundi Block for the year 2025-26,"S.E, R.W.D-II, Ganjam, Berhampur",Internal,"Divisional Accounts Officer, Junior Engineer Estimator",Sudipta Senapati,19-Jun-2025 02:12 PM,finsummary_537318.pdf (1529.11 KB),Finance,Document to be verified and under scrutiny,Sudipta Senapati,02-May-2025 06:19 PM,finance_537318.pdf,BOQ Comparative Chart,1.0,2897870.0,Simanchal Raut,INR,"2,647,594",AOC
,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2901880,GANGADHAR SAMANTARA,30-Apr-2025 01:41 PM,Rejected-AOC,Unsuccessful Bidder,19-Jun-2025 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2903788,GEDULU DEEPAK REDDY,02-May-2025 01:15 PM,Rejected-AOC,Unsuccessful Bidder,19-Jun-2025 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2903437,Mahendra Sura,01-May-2025 07:26 PM,Rejected-AOC,Unsuccessful Bidder,19-Jun-2025 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2902754,MANGULU PRUSTY,02-May-2025 03:58 PM,Rejected-AOC,Unsuccessful Bidder,19-Jun-2025 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2900513,Ranjan Swain,29-Apr-2025 03:35 PM,Rejected-AOC,Unsuccessful Bidder,19-Jun-2025 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2897870,Simanchal Raut,28-Apr-2025 12:53 PM,Accepted-AOC,Successful Bidder in Lottery,19-Jun-2025 02:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
