Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
Finance,tender opened,Vedbhushan .,12-Mar-2025 10:56 AM,finance_529454.pdf,BOQ Comparative Chart,Municipal Bodies||Sambalpur Municipal Corporation,2025_ORULB_110243_20,27/SMC_SBP/2024-25,Construction of Paver Block road from Radheshyam Gadnaik house toSudhansu Gadnaik Kirba-B Ward No-7,1.0,2825113.0,DIPTI RANJAN MALLICK,INR,"1,752,432",1,2829397,BINOD KUMAR SAHU,21-Feb-2025 04:20 PM,Rejected-Technical,UNSUCCESSFUL,24-Jun-2025 12:28 PM,24-Jun-2025,"INR 1,752,432.23",90.0,Vedbhushan .,24-Jun-2025 12:33 PM,2720.pdf (2173.00 KB),SUCCESSFUL,"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,24-Jun-2025 12:28 PM,techsummary_529454.pdf (2173.29 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,24-Jun-2025 12:30 PM,finsummary_529454.pdf (2173.29 KB),AOC,"17,524",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN",Construction of Paver Block road from Radheshyam Gadnaik house toSudhansu Gadnaik Kirba-B Ward No-7,Construction of Paver Block road from Radheshyam Gadnaik house toSudhansu Gadnaik Kirba-B Ward No-7,Please refer Tender documents. ,NA ,"17,52,432",Civil Works - Others,NA ,Tender,120.0,90.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,SAMBALPUR MUNICIPAL CORPORATION,No ,No,1,ICICI BANK,"6,000",0.0,Nil,Nil,No,"COMMISSIONER, SMC","New Office Building, SMC Durgapali,Sambalpur",12-Feb-2025 11:00 AM,24-Feb-2025 11:00 AM,12-Feb-2025 11:00 AM,21-Feb-2025 05:00 PM,NA ,NA ,12-Feb-2025 11:00 AM,21-Feb-2025 05:00 PM,Municipal Bodies||Sambalpur Municipal Corporation,27/SMC_SBP/2024-25,2025_ORULB_110243_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,2,2825113,DIPTI RANJAN MALLICK,21-Feb-2025 01:04 PM,Accepted-AOC,SUCCESSFUL,24-Jun-2025 12:33 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
