Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
Construction of 120 seated ST Hostel at Portipada High School under Sinapali Block in the district of Nuapada for the year 2023-24,Construction of 120 seated ST Hostel at Portipada High School under Sinapali Block in the district of Nuapada for the year 2023-24,Please refer Tender documents. ,NA ,"2,52,92,000",Civil Works - Buildings,NA ,Tender,90.0,365.0,KHARIAR/NUAPADA,766001.0,NA ,NA ,NA ,"O/o the CCE RW Circle, Bhawanipatna",No ,No,1.0,Fee/PreQual/Technical,.pdf,"RC,EMD, Tender Paper Cost, PAN, GSTIN, Affidavit regarding correctness, No relation certificate","2,52,920",Yes,percentage,1.0%,Nil,Nil,08-Jan-2024 11:00 AM,25-Jan-2024 11:00 AM,08-Jan-2024 11:00 AM,24-Jan-2024 05:00 PM,08-Jan-2024 11:00 AM ,22-Jan-2024 05:00 PM ,08-Jan-2024 11:00 AM,24-Jan-2024 05:00 PM,09-Feb-2024 11:00 AM,Chief Construction Engineer,"O/o the CCE RW Circle, Bhawanipatna",1.0,ICICI BANK,CE RW I||RWCIRCLE-BHAWANIPATNA,BPT/Online-42/2023-24,2024_CERWI_99393_4,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,AOC,RP Acharya,Internal,,Pradeep Kisan,06-Feb-2024 09:14 PM,09-Feb-2024 11:00 AM,techsummary_483179.pdf (223.54 KB),1.0,2404324.0,DEBESWA DATT MEHER,INR,"21,405,213",CE RW I||RWCIRCLE-BHAWANIPATNA,2024_CERWI_99393_4,BPT/Online-42/2023-24,Construction of 120 seated ST Hostel at Portipada High School under Sinapali Block in the district of Nuapada for the year 2023-24,Technical,05NOS. BIDDERS ARE PARTICIATED,Pradeep Kisan,25-Jan-2024 12:28 PM,,1,2404324,DEBESWA DATT MEHER,24-Jan-2024 03:20 PM,Accepted-AOC,Agreement drawn,20-Jun-2025 12:25 PM,Finance,PRICE BID OPENED,Pradeep Kisan,09-Feb-2024 01:12 PM,,BOQ Comparative Chart,20-Jun-2025,"INR 25,179,641",365.0,Pradeep Kisan,20-Jun-2025 12:25 PM,432.pdf (397.00 KB),RP ACHARYA,Internal,,Pradeep Kisan,23-Feb-2024 07:05 PM,finsummary_483179.pdf (380.42 KB),AOC
,,,,,,,,,,,,,,,,,,,,.pdf,"ATO, Similar Nature of Work, Work hand,Work experience, machinarie and other document as per DTCN",,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2403844,M/S JAGADISH PRASAD AGRAWAL,24-Jan-2024 12:56 PM,Rejected-Finance,NOT SELECTED IN LOTTERY,23-Feb-2024 07:05 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2401092,Sanjaya Kumar Agrawal,24-Jan-2024 10:38 AM,Rejected-Finance,REJECTED L2,23-Feb-2024 07:05 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2403186,SANJIB KUMAR HOTA,23-Jan-2024 08:14 PM,Rejected-Technical,Disqualified,06-Feb-2024 09:14 PM,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2404123,TINKU AGRAWAL,24-Jan-2024 02:07 PM,Rejected-Finance,NOT SELECTED IN LOTTERY,23-Feb-2024 07:05 PM,,,,,,,,,,,,,,,,,,,AOC
