S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,2827438.0,Harsha Bardhan Praharaj,INR,"3,423,174",Finance,9 nos. bidder participated,Sarbeswar Padhan,28-Feb-2025 11:56 AM,,BOQ Comparative Chart,"Block Development Officer, Koksara",Internal,,Sarbeswar Padhan,26-Jun-2025 12:14 PM,finsummary_529462.pdf (1475.28 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||KOKASARA Block,2025_PRKOK_110409_4,PS-KKSR-T-2/2024-25,Construction of working shed and skilled development centre for stone carving artician Kandagarh of Ampani GP under Koksara block,"Block Development Officer, Koksara",Internal,,Sarbeswar Padhan,26-Jun-2025 12:10 PM,techsummary_529462.pdf (1475.28 KB),26-Jun-2025,"INR 3,423,174",180.0,Sarbeswar Padhan,26-Jun-2025 12:16 PM,SkillDevAampaniGP.pdf (1475.00 KB),1,2838634,AMIT KUMAR AGRAWAL,26-Feb-2025 02:05 PM,Rejected-Finance,Disqualified,26-Jun-2025 12:14 PM,AOC,11-Feb-2025 11:00 AM,28-Feb-2025 11:00 AM,11-Feb-2025 11:00 AM,27-Feb-2025 05:00 PM,11-Feb-2025 11:00 AM ,14-Feb-2025 05:00 PM ,11-Feb-2025 11:00 AM,27-Feb-2025 05:00 PM,"Block Development officer, Koksara","O/o Panchayat Samiti, Koksara",Construction of working shed and skilled development centre for stone carving artician Kandagarh of Ampani GP under Koksara block,Building,Please refer Tender documents. ,NA ,"40,26,790",Civil Works - Buildings,NA ,Tender,90.0,180.0,Koksara,766019.0,NA ,NA ,NA ,"O/o Panchayat Samiti, Koksara",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, PAN, GST, No relation certificate",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||KOKASARA Block,PS-KKSR-T-2/2024-25,2025_PRKOK_110409_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",Nil,Nil,No,1.0,ICICI BANK,"40,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2840662,CHAITANYA MAJHI,27-Feb-2025 04:42 PM,Rejected-Finance,Disqualified,26-Jun-2025 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2840393,CH SUBASH CHANDRA PATRO,27-Feb-2025 03:33 PM,Rejected-Finance,Disqualified,26-Jun-2025 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2840341,DEBESH KUMAR NAG,27-Feb-2025 03:27 PM,Rejected-Finance,Disqualified,26-Jun-2025 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2827438,Harsha Bardhan Praharaj,21-Feb-2025 11:22 PM,Accepted-AOC,Qualified,26-Jun-2025 12:16 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2830906,Manaranjan Behera,26-Feb-2025 01:27 PM,Rejected-Finance,Disqualified,26-Jun-2025 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2840506,M/S SHREE SHYAM REALCON,27-Feb-2025 04:31 PM,Rejected-Finance,Disqualified,26-Jun-2025 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2838742,RAHUL BOSE,26-Feb-2025 04:55 PM,Rejected-Finance,Disqualified,26-Jun-2025 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2838408,RAJEN RANJAN SAHANY,26-Feb-2025 08:42 PM,Rejected-Finance,Disqualified,26-Jun-2025 12:14 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
