Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, GST, PAN, No Relation certificate","6,000",Nil,Nil,No,"Construction of GPLF Building at Talampadar , GP - Talampadar under Th.Rampur Block",Building,Please refer Tender documents. ,NA ,"24,96,255",Civil Works - Buildings,NA ,Tender,90.0,180.0,Th.Rampur,766037.0,NA ,NA ,NA ,"O/o Panchayat Samiti, Th.Rampur",No ,No,15-Feb-2025 11:00 AM,04-Mar-2025 11:00 AM,15-Feb-2025 11:00 AM,03-Mar-2025 05:00 PM,15-Feb-2025 11:00 AM ,19-Feb-2025 05:00 PM ,15-Feb-2025 11:00 AM,03-Mar-2025 05:00 PM,1,ICICI BANK,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||THUAMUL RAMPUR Block,PS-THRMPR-T-2/2024-25,2025_PRTRB_110548_10,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Block Development Officer, Th.Rampur","O/o Panchayat Samiti, Th.Rampur","25,000",Yes,fixed,,Nil,Nil,AOC,"Block Development Officer, Th.Rampur",Internal,,Dhruba charan Muduli,10-Jun-2025 10:53 AM,techsummary_529894.pdf (184.25 KB),"Block Development Officer, Th.Rampur",Internal,,Dhruba charan Muduli,10-Jun-2025 10:55 AM,finsummary_529894.pdf (184.25 KB),Finance,2 nos. bidder participated,Dhruba charan Muduli,04-Mar-2025 12:30 PM,,BOQ Comparative Chart,10-Jun-2025,"INR 2,122,066",180.0,Dhruba charan Muduli,10-Jun-2025 10:57 AM,Talampadar.pdf (184.00 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||THUAMUL RAMPUR Block,2025_PRTRB_110548_10,PS-THRMPR-T-2/2024-25,"Construction of GPLF Building at Talampadar , GP - Talampadar under Th.Rampur Block",1.0,2841749.0,Prakash Chandra Naik,INR,"2,122,066",1,2840859,Anjana Naik,03-Mar-2025 01:12 PM,Rejected-Finance,Disqualified,10-Jun-2025 10:55 AM,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2841749,Prakash Chandra Naik,03-Mar-2025 08:04 AM,Accepted-AOC,Qualified,10-Jun-2025 10:57 AM,AOC
