Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
20-Jun-2025,"INR 887,736",60.0,Lipsa Parida,20-Jun-2025 12:47 PM,workorder_50_51.pdf (184.00 KB),1.0,2718182.0,SUSANTA KUMAR MOHAPATRA,INR,"887,736",Municipal Bodies||Bhubaneswar Municipal Corporation,2024_ORULB_108575_51,BMC-EE-Tender Cell-50/2024-25 Dt. 20.12.2024,Construction of Paver Block Road and RCC drain from P.K.Panda house to Sahoo Babu house (Coal factory area) in ward No-31 and P.K. Panda house to Homeo Clinic in ward No-31,1,2718187,Sri Bipin Bihari Patra,01-Jan-2025 06:57 AM,Rejected-Finance,Rejected,20-Jun-2025 12:43 PM,Finance,2 bids opened successfully,Taras Marandi,04-Jan-2025 04:45 PM,finance_521519.pdf,BOQ Comparative Chart,City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,20-Jun-2025 12:43 PM,finsummary_521519.pdf (1208.77 KB),City Engineer,Internal,"EECENTRALTENDERCELL,EEDIVISIONIII,EEDRAINAGEDIVISION,ZONALCOMMISSIONER(LEGAL),CHIEFFINACEOFFICER",Lipsa Parida,20-Jun-2025 12:40 PM,techsummary_521519.pdf (1208.77 KB),AOC,Construction of Paver Block Road and RCC drain from P.K.Panda house to Sahoo Babu house (Coal factory area) in ward No-31 and P.K. Panda house to Homeo Clinic in ward No-31,Construction of Paver Block Road and RCC drain from P.K.Panda house to Sahoo Babu house (Coal factory area) in ward No-31 and P.K. Panda house to Homeo Clinic in ward No-31,Please refer Tender documents. ,NA ,"7,30,478",Civil Works - Others,NA ,Tender,120.0,45.0,BMC Area,751022.0,Office chamber of EE(Central Tender Cell) ,"UG Floor,Office chamber of EE(Central Tender Cell),BMC,ICOMC Tower ",30-Dec-2024 05:00 PM ,"Central Tender Cell,BMC",No ,No,"Executive Engineer, Central Tender Cell,BMC","Central Tender Cell,ICOMC Tower,BMC",Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-Tender Cell-50/2024-25 Dt. 20.12.2024,2024_ORULB_108575_51,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,scanned copy of all documents,"7,400",Yes,fixed,,Nil,Nil,24-Dec-2024 03:30 PM,04-Jan-2025 03:30 PM,24-Dec-2024 03:30 PM,04-Jan-2025 03:00 PM,24-Dec-2024 03:30 PM ,30-Dec-2024 11:00 AM ,24-Dec-2024 03:30 PM,04-Jan-2025 03:00 PM,"4,000",0.0,Nil,Nil,No,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,2,2718182,SUSANTA KUMAR MOHAPATRA,01-Jan-2025 07:04 AM,Accepted-AOC,L1 bidder,20-Jun-2025 12:47 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
