EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"33,410",Yes,percentage,1.0%,Nil,Nil,Construction of GED Section Office at Nimapada Odisha for the year 2024-25,Construction of GED Section Office at Nimapada Odisha for the year 2024-25,Please refer Tender documents. ,NA ,"33,41,031",Civil Works - Buildings,NA ,Tender,90.0,120.0,Puri,752001.0,NA ,NA ,NA ,"O/o the S.E R and B Division, Puri",No ,No,"6,000",0.0,Nil,Nil,No,14-Feb-2025 11:00 AM,21-Feb-2025 11:00 AM,14-Feb-2025 11:00 AM,20-Feb-2025 05:00 PM,NA ,NA ,14-Feb-2025 11:00 AM,20-Feb-2025 05:00 PM,1.0,ICICI BANK,Er.Rashmi Ranjan Sahoo,"O/o the S.E R and B Division, Puri",EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,TCN NO 44 OF 2024-25,2025_EICCL_110629_1,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GST,EMD,COST OF TENDER PAPER,AFFIDAVIT,MOU AND ALL OTHER DOCUMENTS AS PER APPROVED DTCN",AOC,1,2827758,ABHIJIT SWAIN,20-Feb-2025 02:30 PM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,20-Jun-2025,"INR 2,840,210",120.0,Soumya Ranjan Dwibedi,20-Jun-2025 01:50 PM,AOC.pdf (1343.00 KB),The bidder won the transparency lottery among the qualified bidder so that the work has been awarded to him,Er. Soumya Ranjan Dwibedi,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Soumya Ranjan Dwibedi,20-Jun-2025 01:23 PM,techsummary_530050.pdf (610.72 KB),EIC-CIVIL||SERNB-CIRCLE-KHURDA||EERNB-DIVN-PURI,2025_EICCL_110629_1,TCN NO 44 OF 2024-25,Construction of GED Section Office at Nimapada Odisha for the year 2024-25,Er. Soumya Ranjan Dwibedi,Internal,Sri Bikram Keshari Pattanaik Smt Smita Pal,Soumya Ranjan Dwibedi,20-Jun-2025 01:43 PM,finsummary_530050.pdf (799.94 KB),Finance,Total 18 Nos Bidder are participated in the online tender,Rasmi Ranjan Sahoo,21-Feb-2025 07:58 PM,,BOQ Comparative Chart,1.0,2824745.0,AJIT KUMAR SWAIN,INR,"2,840,210",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,AOC,2,2824745,AJIT KUMAR SWAIN,19-Feb-2025 07:52 PM,Accepted-AOC,The bidder won the transparency lottery among the qualified bidder so that the work has been awarded to him,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2825571,AKLANTA ANURAG MOHAPATRA,20-Feb-2025 04:47 PM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2819230,ASHOK PANI,15-Feb-2025 01:52 PM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2827402,BHABANI SANKAR SWAIN,20-Feb-2025 02:27 PM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2825536,CHINMAYANANDA MISHRA,19-Feb-2025 01:20 PM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2821133,GOPINATH TRADERS,20-Feb-2025 01:43 PM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2825280,GURU PRASAD MOHARANA,19-Feb-2025 09:19 AM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2828026,Muktar Khan,20-Feb-2025 04:27 PM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2827999,NIRAKAR TARENIA,20-Feb-2025 04:41 PM,Rejected-AOC,Rejected,20-Jun-2025 01:50 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
