Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,07-Jun-2025 03:46 PM,techsummary_526948.pdf (92.71 KB),07-Jun-2025,"INR 772,577",60.0,Antarjyamee Patra,07-Jun-2025 03:51 PM,wo.pdf (266.00 KB),WO,1,2790401,HRUSHIKESH SAHOO,30-Jan-2025 08:19 PM,Rejected-AOC,Rejected,07-Jun-2025 03:51 PM,1.0,2790424.0,SUBRAT KUMAR NAYAK,INR,"772,577",Finance,Two bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Bharat Kumar Sethi,05-Feb-2025 12:18 PM,finance_526948.pdf,BOQ Comparative Chart,Deputy Executive Engineer,Internal,Executive Engineer,Antarjyamee Patra,07-Jun-2025 03:48 PM,finsummary_526948.pdf (92.71 KB),Municipal Bodies||Cuttack Municipal Corporation,2024_ORULB_108393_3,MC(CMC)CTC_Div-II_No33/2024-25,Renovation of CC road and RCC drain with cover slab from Ramesh Barik res to Alekha Sahoo res located at Patra Sahi in Ward No.39.,AOC,"4,720",0.0,Nil,Nil,No,"Executive Engineer,Div-II","Bikash Bhawan,Jagannath Lane,Badambadi-753012",Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-II_No33/2024-25,2024_ORULB_108393_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",Renovation of CC road and RCC drain with cover slab from Ramesh Barik res to Alekha Sahoo res located at Patra Sahi in Ward No.39.,Renovation of CC road and RCC drain with cover slab from Ramesh Barik res to Alekha Sahoo res located at Patra Sahi in Ward No.39.,Please refer Tender documents. ,NA ,"7,42,863",Civil Works - Others,NA ,Tender,75.0,60.0,CMC,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,"7,500",Yes,fixed,,Nil,Nil,1.0,1ST Corrigendum Notice,Date,,22-Jan-2025 01:00 PM,04-Feb-2025 10:00 AM,22-Jan-2025 01:00 PM,31-Jan-2025 05:30 PM,NA ,NA ,22-Jan-2025 01:00 PM,31-Jan-2025 05:30 PM,AOC
,,,,,,,,,,,,,2,2790424,SUBRAT KUMAR NAYAK,30-Jan-2025 08:36 PM,Accepted-AOC,Accepted,07-Jun-2025 03:51 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
