S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"10,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"LICENSE, PAN, GST, EXPERIENCE, TOOLS AND PLANTS, ALL DOCUMENTS AS PER DTCN",DPC SS SNG,DPC SS SNG,21-Mar-2025 09:00 AM,11-Apr-2025 05:30 PM,21-Mar-2025 09:00 AM,11-Apr-2025 05:00 PM,21-Mar-2025 09:00 AM ,11-Apr-2025 05:00 PM ,21-Mar-2025 09:00 AM,11-Apr-2025 05:00 PM,26-Apr-2025 10:25 AM,Infrastructure development of JHIRPANI SEVASHRAM AND ST JOHNS PRIMARY SCHOOL JHIRPANI under BISRA,Infrastructure development of JHIRPANI SEVASHRAM AND ST JOHNS PRIMARY SCHOOL JHIRPANI under BISRA,Please refer Tender documents. ,NA ,"3,34,74,223",Civil Works - Buildings,NA ,Empanelment,90.0,330.0,SUNDARGARH,770001.0,NA ,NA ,NA ,DPO SS SUNDARGARH,No ,No,"3,35,000",Yes,fixed,,Nil,Nil,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPC/SS/SNG/11,2025_OPEPA_111796_6,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,09-Jun-2025,"INR 30,130,147.71",330.0,Amulya Kumar Pradhan,08-Jun-2025 12:19 PM,1117966.pdf (401.00 KB),1,2881667,AJAY KUMAR AGRAWAL,11-Apr-2025 08:31 AM,Rejected-AOC,did not win lottery,08-Jun-2025 12:19 PM,DPC SS SNG,Internal,,Biswamanohar Subudhi,26-Apr-2025 10:18 AM,26-Apr-2025 10:25 AM,techsummary_533796.pdf (369.49 KB),1.0,CORRECTION IN TECHNICAL EVALUATION,CORRECTION IN TECHNICAL EVALUATION,25-Apr-2025 07:57 PM,A6.pdf ,103.97,Technical Opening,Finance,SUMMARY,Amulya Kumar Pradhan,26-Apr-2025 11:25 AM,finance_533796.pdf,BOQ Comparative Chart,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,2025_OPEPA_111796_6,DPC/SS/SNG/11,Infrastructure development of JHIRPANI SEVASHRAM AND ST JOHNS PRIMARY SCHOOL JHIRPANI under BISRA,Technical,SUMMERY,Biswamanohar Subudhi,26-Apr-2025 09:47 AM,technical_533796.pdf,DPC SS SNG,Internal,,Amulya Kumar Pradhan,08-Jun-2025 12:16 PM,finsummary_533796.pdf (370.18 KB),1.0,2875216.0,M/S SARAT KUMAR SAHOO,INR,"30,130,147.71",AOC
2.0,ICICI NEFT/RTGS,,,,,,,.pdf,ALL DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2882421,ASISH KUMAR MOHANTY,11-Apr-2025 03:50 PM,Rejected-Finance,L2 rejected,08-Jun-2025 12:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2879579,BHABANI SHANKAR PATEL,10-Apr-2025 07:41 AM,Rejected-AOC,did not win lottery,08-Jun-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2880284,BIJAYA KUMARA JAISWAL,09-Apr-2025 11:11 PM,Rejected-AOC,did not win lottery,08-Jun-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2880842,BIJAY KUMAR AGRAWAL,10-Apr-2025 02:50 PM,Rejected-AOC,did not win lottery,08-Jun-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2881515,ETWA BECK,11-Apr-2025 12:16 PM,Rejected-AOC,did not win lottery,08-Jun-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2882170,KANAK INFRASTRUCTURE,11-Apr-2025 03:50 PM,Rejected-AOC,did not win lottery,08-Jun-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2873833,MS DIBYANSU CONSTRUCTION PVT. LTD.,11-Apr-2025 07:57 AM,Rejected-Technical,REJECTED,26-Apr-2025 10:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2882429,M/S GAYATRI ENTERPRISES,11-Apr-2025 03:44 PM,Rejected-Technical,REJECTED,26-Apr-2025 10:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2875216,M/S SARAT KUMAR SAHOO,10-Apr-2025 01:48 PM,Accepted-AOC,won lottery,08-Jun-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,11,2880932,SAKET KUMAR AGRAWAL,10-Apr-2025 04:16 PM,Rejected-AOC,did not win lottery,08-Jun-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,12,2882308,SRIJAN CONSTRUCTION,11-Apr-2025 02:49 PM,Rejected-AOC,did not win lottery,08-Jun-2025 12:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,13,2882269,SUBHADRARANI BISWAL,11-Apr-2025 02:20 PM,Rejected-Technical,REJECTED,26-Apr-2025 10:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,14,2882440,SUBODH SAHOO,11-Apr-2025 03:44 PM,Rejected-Technical,REJECTED,26-Apr-2025 10:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,15,2881509,VISHAL AGRAWAL,11-Apr-2025 09:47 AM,Rejected-Technical,REJECTED,26-Apr-2025 10:18 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
