Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"11,800",0.0,Nil,Nil,Yes,Orissa Lift Irrigation Corporation,6027 DT-13.09.2024,2024_OLIC_104945_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"6,61,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",18-Sep-2024 10:00 AM,14-Oct-2024 11:00 AM,18-Sep-2024 10:00 AM,09-Oct-2024 05:00 PM,18-Sep-2024 10:00 AM ,26-Sep-2024 05:00 PM ,18-Sep-2024 10:00 AM,09-Oct-2024 05:00 PM,07-Dec-2024 03:00 PM,MD OLIC BBSR,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN SUNDARGARH DISTRICT PKG-01 (ROURKELA DIVISION) BID ID 22,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN SUNDARGARH DISTRICT PKG-01 (ROURKELA DIVISION) BID ID 22,Please refer DTCN ,NA ,"6,60,53,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,SUNDARGARH (ROURKELA),769001.0,NA ,NA ,NA ,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,No ,No,AOC,Finance,Five (5) nos of Bidders have participated,Sudarsan Sadangi,09-Dec-2024 02:19 PM,,BOQ Comparative Chart,Technical,Five nos of Bidders have Participated,Sudarsan Sadangi,14-Oct-2024 02:10 PM,,1,2569342,DINESH KUMAR AGRAWAL,07-Oct-2024 11:19 AM,Rejected-Finance,Accepted by Tender Committee but rejected in Transparent Lottery,22-Jan-2025 11:51 AM,MD OLIC,Internal,"FA-CUM-SPECIAL SECRETARY WRD, ED (TECH.) OLIC, FA AND CAO OLIC, ADDL DIRECTOR GWD, SE RWSS, EE (MP) OLIC",Sudarsan Sadangi,22-Jan-2025 11:51 AM,finsummary_506939.pdf (4447.15 KB),31-Jan-2025,"INR 66,053,315.35",90.0,Sudarsan Sadangi,19-Jun-2025 03:55 PM,WorkOrder55.pdf (6038.00 KB),Work Order,CE MECH DOWR,Mixed,"ED (TECH) OLIC, FA AND CAO OLIC, SE RWSS, SE (ELECT), E.E. (ELECT) OLIC, E.E. (MP) OLIC",Sudarsan Sadangi,06-Dec-2024 05:15 PM,07-Dec-2024 03:00 PM,techsummary_506939.pdf (6834.76 KB),Orissa Lift Irrigation Corporation,2024_OLIC_104945_1,6027 DT-13.09.2024,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN SUNDARGARH DISTRICT PKG-01 (ROURKELA DIVISION) BID ID 22,1.0,2571676.0,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",INR,"56,151,923.38",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2572465,M/s Ganesh Borewells,09-Oct-2024 02:04 PM,Rejected-Finance,Rejected by Tender Committee,22-Jan-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2571676,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",07-Oct-2024 07:17 PM,Accepted-AOC,L-1 Bidder and won the Lottery,19-Jun-2025 03:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2572177,Surajmal Onkarmal,09-Oct-2024 03:16 PM,Rejected-Finance,Accepted by Tender Committee but rejected in Transparent Lottery,22-Jan-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2568164,TIRUPATI DRILLING AND MINING SERVICES PVT. LTD,09-Oct-2024 12:39 PM,Rejected-Finance,Rejected by Tender Committee,22-Jan-2025 11:51 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
