Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","11,800",0.0,Nil,Nil,No,"91,300",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,20-Mar-2025 06:55 PM,07-Apr-2025 10:30 AM,20-Mar-2025 06:55 PM,05-Apr-2025 05:00 PM,NA ,NA ,20-Mar-2025 06:55 PM,05-Apr-2025 05:00 PM,20-May-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,18/OPHWC/2024-25,2025_OSPHW_111752_51,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Construction of Administrative Building-cum-Seed Testing Laboratory along with furnishing of seed research farm at Gambharipali, Dist-Bargarh",Building Work,Please refer Tender documents  ,NA ,"91,27,034",Civil Works - Buildings,NA ,Tender,90.0,240.0,Bargarh,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,19-May-2025 05:46 PM,20-May-2025 10:30 AM,techsummary_533891.pdf (328.02 KB),Finance,financial bid open and comparative generated,Bikram Keshari Malla,20-May-2025 12:27 PM,,BOQ Comparative Chart,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,24-Jun-2025 01:00 PM,finsummary_533891.pdf (446.05 KB),Technical,TWO BIDDER HAVE PARTICIAPTED,Bikram Keshari Malla,15-Apr-2025 01:04 PM,,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_111752_51,18/OPHWC/2024-25,"Construction of Administrative Building-cum-Seed Testing Laboratory along with furnishing of seed research farm at Gambharipali, Dist-Bargarh",1.0,2876685.0,GHANSHYAM DAS MURARKA,INR,"7,758,891.33",1.0,2876685.0,GHANSHYAM DAS MURARKA,05-Apr-2025 03:24 PM,Accepted-AOC,QUALIFIED BIDDER,24-Jun-2025 01:02 PM,24-Jun-2025,"INR 7,758,891.33",240.0,Bikram Keshari Malla,24-Jun-2025 01:02 PM,WORKORDDER.pdf (566.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 18.06.2025,AOC
,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2876524.0,KAMAL LOCHAN NAIK,05-Apr-2025 12:45 PM,Rejected-Finance,DUE TO L2 BIDDER,24-Jun-2025 01:00 PM,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
