Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
18-Sep-2024 10:00 AM,14-Oct-2024 11:00 AM,18-Sep-2024 10:00 AM,09-Oct-2024 05:00 PM,18-Sep-2024 10:00 AM ,26-Sep-2024 05:00 PM ,18-Sep-2024 10:00 AM,09-Oct-2024 05:00 PM,07-Dec-2024 03:00 PM,Orissa Lift Irrigation Corporation,6073 DT-17.09.2024,2024_OLIC_104951_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,MD OLIC BBSR,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN NABARANGPUR DISTRICT PKG-01 BID ID 27,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN NABARANGPUR DISTRICT PKG-01 BID ID 27,Please refer DTCN ,NA ,"13,07,59,000",Civil Works - Lift Irrigation Schemes,NA ,Tender,180.0,90.0,NABARANGPUR,764059.0,NA ,NA ,NA ,OFFICE OF MD OLIC N 17 2 NAYAPALLI BHUBANESWAR,No ,No,"11,800",0.0,Nil,Nil,Yes,"13,08,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"TENDER COST, EMD, GST, PAN AND ALL OTHER DOCUMENTS AS PER DTCN",AOC,CE MECH DOWR,Mixed,"ED (TECH) OLIC, FA AND CAO OLIC, SE RWSS, SE (ELECT), E.E. (ELECT) OLIC, E.E. (MP) OLIC",Sudarsan Sadangi,06-Dec-2024 05:51 PM,07-Dec-2024 03:00 PM,techsummary_506953.pdf (6834.76 KB),Orissa Lift Irrigation Corporation,2024_OLIC_104951_1,6073 DT-17.09.2024,INSTALLATION OF BOREWELLS THROUGH SOLAR PUMPING SYSTEM IN NABARANGPUR DISTRICT PKG-01 BID ID 27,1.0,2568979.0,AJAY INFRA AND CONSTRUCTION PVT LTD,INR,"111,158,474.13",Finance,Three (3) nos of Bidders have participated,Sudarsan Sadangi,09-Dec-2024 03:28 PM,,BOQ Comparative Chart,Technical,Five nos of Bidders have Participated,Sudarsan Sadangi,14-Oct-2024 03:19 PM,,1,2568979,AJAY INFRA AND CONSTRUCTION PVT LTD,05-Oct-2024 06:24 PM,Accepted-AOC,L-1 Bidder and won Lottery,19-Jun-2025 04:52 PM,18-Feb-2025,"INR 130,759,292",90.0,Sudarsan Sadangi,19-Jun-2025 04:51 PM,WorkOrderNo166.pdf (8895.00 KB),Work Order,MD OLIC,Internal,"FA-CUM-SPECIAL SECRETARY WRD, ED (TECH.) OLIC, FA AND CAO OLIC, ADDL DIRECTOR GWD, SE RWSS, EE (MP) OLIC",Sudarsan Sadangi,22-Jan-2025 12:40 PM,finsummary_506953.pdf (4447.15 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2572423,"M/S JAGRUTI BOREWELLS, Prop. JASPAL SINGH",09-Oct-2024 11:48 AM,Rejected-Finance,Rejected by Tender Committee,22-Jan-2025 12:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2570912,"m s mahabir borewell and equipments, prop.padmalava mallick",07-Oct-2024 12:07 PM,Rejected-Finance,Accepted by Tender Committee but rejected in Transparent Lottery,22-Jan-2025 12:40 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2572036,M/S ORISSA ENTERPRISES,08-Oct-2024 07:33 PM,Rejected-Technical,Technically Disqualified by Technical Committee,06-Dec-2024 05:51 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2568476,South West Pinnacle Exploration Limited,09-Oct-2024 11:52 AM,Rejected-Technical,Technically Disqualified by Technical Committee,06-Dec-2024 05:51 PM,,,,,,,,,,,,,,AOC
