S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2902773.0,RAJ KISHORE BHATTACHARYA,INR,"1,778,285.85",Finance,All the 08 nos bidders have submitted the required bid cost and fulfilled the required criteria. Hence all the valid tenders have been taken into CS.,DHIRENDRA KUMAR NAIK,09-May-2025 12:03 PM,finance_537167.pdf,BOQ Comparative Chart,"Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri V. Grewal DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,09-May-2025 12:21 PM,finsummary_537167.pdf (580.09 KB),"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",2025_CEMIB_112663_1,SE MID SNG 01/2025-26,Improvement to (Construction of CC lining from RD 2140m to 2625m of main canal) Badmal MIP in Subdega Block of Sundargarh District under ERM Scheme for the year 2024-25.,"Er. Dhirendra Ku. Naik SE MI Division, Sundargarh",Internal,"Sri V. Grewal DAO, Sri S. Lakra AEE(Estr), Smt N. Soreng AE(Estr),G.Bhitria JE (Estr)",DHIRENDRA KUMAR NAIK,09-May-2025 12:11 PM,techsummary_537167.pdf (580.09 KB),27-May-2025,"INR 1,778,285.85",90.0,DHIRENDRA KUMAR NAIK,18-Jun-2025 12:44 PM,badmal.pdf (663.00 KB),The tender of Sri Raj Kishore Bhattacharya B class Engg. contractor decided in Transparent Lottery Amounting to Rs 1778285.85 being 14.99 percent less than the Tendered value is accepted.,1,2894555,AKASH PRATAP SHEKHAR DEO,25-Apr-2025 12:49 PM,Rejected-AOC,Rejected,18-Jun-2025 12:44 PM,AOC,"CE,Minor Irrigation,BBSR||SENMIC-SAMBALPUR||SUNDARGARH",SE MID SNG 01/2025-26,2025_CEMIB_112663_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,22-Apr-2025 10:00 AM,02-May-2025 11:00 AM,22-Apr-2025 10:00 AM,01-May-2025 05:30 PM,22-Apr-2025 10:00 AM ,01-May-2025 05:30 PM ,22-Apr-2025 10:00 AM,01-May-2025 05:30 PM,"Superintending Engineer, MID, Sundargarh","O/o the Superintending Engineer, MI Division, Sundargarh, At/PO-Mahesdihi",Improvement to (Construction of CC lining from RD 2140m to 2625m of main canal) Badmal MIP in Subdega Block of Sundargarh District under ERM Scheme for the year 2024-25.,Improvement to (Construction of CC lining from RD 2140m to 2625m of main canal) Badmal MIP in Subdega Block of Sundargarh District under ERM Scheme for the year 2024-25.,B and C class contractor ,NA ,"20,91,855",Civil Works - Others,Improvement to MIP ,Tender,90.0,90.0,Subdega Block,770014.0,NA ,NA ,NA ,"O/o the Superintending Engineer, MID, Sundargarh",No ,No,"20,919",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, PAN, GSTIN, CDMS License, No Relation Certificate, Labour license",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2902701,BIBHUTI BHUSAN BEHERA,01-May-2025 11:28 AM,Rejected-AOC,Rejected,18-Jun-2025 12:44 PM,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2903229,JIWAN PRAKASH MINZ,01-May-2025 03:04 PM,Rejected-AOC,Rejected,18-Jun-2025 12:44 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2902880,RAJANIKANTA MAHAPATRA,01-May-2025 11:09 AM,Rejected-AOC,Rejected,18-Jun-2025 12:44 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2902773,RAJ KISHORE BHATTACHARYA,30-Apr-2025 10:17 PM,Accepted-AOC,Accepted,18-Jun-2025 12:44 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2894449,RASMITA NAIK,25-Apr-2025 12:13 PM,Rejected-AOC,Rejected,18-Jun-2025 12:44 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2897523,SANTOSH KUMAR KUMURA,28-Apr-2025 11:39 AM,Rejected-AOC,Rejected,18-Jun-2025 12:44 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2902612,SANTOSH SAHU,30-Apr-2025 05:46 PM,Rejected-AOC,Rejected,18-Jun-2025 12:44 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
