Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage
Executive Engineer,Internal,SujitBeheraEENabaKishorNagDAOSatyanarayanBeheraEstimator,Satya Narayan Behera,18-Jun-2025 05:37 PM,techsummary_507835.pdf (748.83 KB),18-Jun-2025,"INR 3,561,220.07",180.0,Satya Narayan Behera,18-Jun-2025 05:44 PM,AGMT_20P1.PDF (612.00 KB),Awarded,1,2570489,Aryan Tawari,06-Oct-2024 10:21 PM,Rejected-Technical,Not selected in Lottery,18-Jun-2025 05:37 PM,1.0,2569424.0,BIJOY MONDAL,INR,"3,561,220.07",Finance,summary,Satya Narayan Behera,18-Jun-2025 05:33 PM,finance_507835.pdf,BOQ Comparative Chart,Executive Engineer,Internal,SujitBeheraEENabaKishorNagDAOSatyanarayanBeheraEstimator,Satya Narayan Behera,18-Jun-2025 05:41 PM,finsummary_507835.pdf (612.23 KB),CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-MALKANGIRI,2024_CERWI_105211_5,"01/RWD-I, MKG/2024-25",Construction of Day Care Subcenter Building at Dudameta (under XV-FC) in the District of Malkangiri for the year 2024-25,AOC,"Superintending Engineer, RWD-I, Malkangiri","Superintending Engineer, RWD-I, Malkangiri",27-Sep-2024 11:00 AM,08-Oct-2024 11:00 AM,27-Sep-2024 11:00 AM,07-Oct-2024 05:00 PM,27-Sep-2024 11:00 AM ,05-Oct-2024 05:00 PM ,27-Sep-2024 11:00 AM,07-Oct-2024 05:00 PM,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-MALKANGIRI,"01/RWD-I, MKG/2024-25",2024_CERWI_105211_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"41,890",Yes,fixed,,Nil,Nil,Construction of Day Care Subcenter Building at Dudameta (under XV-FC) in the District of Malkangiri for the year 2024-25,Construction of Day Care Subcenter Building at Dudameta (under XV-FC) in the District of Malkangiri for the year 2024-25,"GST,PANCARD,VALID REGN CERTIFICATE,AFFIDEVIT REGARDING CORRECTNESS/CERTIFICATE,NO RELATION CERTIFICATE ",NA ,"41,89,000",Civil Works - Buildings,NA ,Tender,90.0,180.0,RW Division-I Malkangiri,764045.0,NA ,NA ,NA ,"Superintending Engineer, RWD-I, Malkangiri",No ,No,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,2,2569424,BIJOY MONDAL,07-Oct-2024 09:10 AM,Accepted-AOC,Avail Price Preference and willing to Execute the above work in 1st lowest rate.,18-Jun-2025 05:44 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,3,2570447,PUJA SARKAR,06-Oct-2024 09:08 PM,Rejected-Technical,Ask for willingness 1st Lowest SC/ Not Agree,18-Jun-2025 05:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2571401,RAKESH KIRTANIA,07-Oct-2024 04:45 PM,Rejected-Technical,Ask for willingness 1st Lowest SC/ Not Agree,18-Jun-2025 05:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2569280,SMRUTI RANJAN BEHERA,06-Oct-2024 07:18 PM,Rejected-Technical,Not selected in Lottery,18-Jun-2025 05:37 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
