S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2691401.0,"M/s Ramchandi Construction, Nayagargh",INR,"695,946",Finance,Summary,Sanjib Kumar Behera,01-Jun-2025 01:32 PM,,BOQ Comparative Chart,Sanjib Kumar Behera,Internal,,Sanjib Kumar Behera,01-Jun-2025 01:43 PM,finsummary_518932.pdf (827.39 KB),EIC-CIVIL||SERNB-CIRCLE-KHURDA||EE Nayagarh Rnb Division,2024_EICCL_107804_5,eTCN08,Construction of 11 KV and LT line with installation of 100 KVA 11/0.4 KV SS towards electrification to newly constructed staff qtrs. in the premises of DHH Nayagarh for the year 2024 2025,Sanjib Kumar Behera,Internal,,Sanjib Kumar Behera,01-Jun-2025 01:37 PM,techsummary_518932.pdf (827.39 KB),1,2691395,Adyasha Enterprises,10-Dec-2024 04:24 PM,Rejected-Finance,Selected through transparence lottery,01-Jun-2025 01:43 PM,01-Jun-2025,"INR 695,946",30.0,Sanjib Kumar Behera,01-Jun-2025 01:45 PM,100KVADHH.pdf (827.00 KB),AOC,"4,000",0.0,Nil,Nil,No,04-Dec-2024 11:00 AM,11-Dec-2024 11:00 AM,04-Dec-2024 11:00 AM,10-Dec-2024 05:00 PM,NA ,NA ,04-Dec-2024 11:00 AM,10-Dec-2024 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"DTCN, Affidavit, Licence, GST, PAN etc",1.0,ICICI BANK,Construction of 11 KV and LT line with installation of 100 KVA 11/0.4 KV SS towards electrification to newly constructed staff qtrs. in the premises of DHH Nayagarh for the year 2024 2025,Construction of 11 KV and LT line with installation of 100 KVA 11/0.4 KV SS towards electrification to newly constructed staff qtrs. in the premises of DHH Nayagarh for the year 2024 2025,Please refer Tender documents. ,NA ,"8,18,663",Electrical Works,NA ,Tender,90.0,30.0,Nayagarh,752069.0,NA ,NA ,NA ,Oo the Nayagarh RandB Division,No ,No,Superintending Engineer,Oo the Nayagarh RandB Division,"8,187",Yes,percentage,1.0%,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-KHURDA||EE Nayagarh Rnb Division,eTCN08,2024_EICCL_107804_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2691283,BABA ELECTRICAL CONSTRUCTION,10-Dec-2024 03:44 PM,Rejected-Finance,Selected through transparence lottery,01-Jun-2025 01:43 PM,,,,,,,AOC,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2688439,Dillip Ranjan Das,08-Dec-2024 11:44 AM,Rejected-Finance,Selected through transparence lottery,01-Jun-2025 01:43 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2691394,MANGALA PRASANNA NAYAK,10-Dec-2024 04:20 PM,Rejected-Finance,Selected through transparence lottery,01-Jun-2025 01:43 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2691366,M/S. BALIYARSINGH ELECTRICAL ENGINEERING & CONSTRUCTION,10-Dec-2024 04:06 PM,Rejected-Finance,Selected through transparence lottery,01-Jun-2025 01:43 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2691401,"M/s Ramchandi Construction, Nayagargh",10-Dec-2024 04:40 PM,Accepted-AOC,AOC,01-Jun-2025 01:45 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2690568,POWERTECH ENGINEERING.TAPAS RANJAN PATI,09-Dec-2024 05:35 PM,Rejected-Finance,Selected through transparence lottery,01-Jun-2025 01:43 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2691310,Sambit Kumar Dash,10-Dec-2024 03:38 PM,Rejected-Finance,Selected through transparence lottery,01-Jun-2025 01:43 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
