Name,Address,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"SE, Pkl (Rand) Division","SE, Pkl (RandB) Division",1.0,Fee/PreQual/Technical,.pdf,"License, GSTIN, PAN, Affidavit,online Paper cost, EMD, Machineries and others Documents as per DTCN",1.0,ICICI BANK,"Construction of Paddy Procurement Centre at Choramuha Pacs, Dharmasala in the District of Jajpur.","Construction of Paddy Procurement Centre at Choramuha Pacs, Dharmasala in the District of Jajpur.",Please refer tender Documents  ,NA ,"53,24,241",Civil Works - Buildings,NA ,Tender,90.0,120.0,"SE, Pkl (RandB) Division",755043.0,NA ,NA ,NA ,"SE, Pkl (RandB) Division",No ,No,"53,242",Yes,percentage,1.0%,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-PANIKOILI,"Tender Call Notice No. SE, PKL (RandB)- 10/2024-25",2024_EICCL_106616_13,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,08-Nov-2024 06:00 PM,22-Nov-2024 05:00 PM,08-Nov-2024 06:00 PM,22-Nov-2024 03:00 PM,08-Nov-2024 06:00 PM ,22-Nov-2024 03:00 PM ,08-Nov-2024 06:00 PM,22-Nov-2024 03:00 PM,18-Feb-2025 10:00 AM,"10,000",0.0,Nil,Nil,No,AOC,Superintending Engineer,Internal,"SE, DAO and Estimator",Komal Kumar Swain,04-Jun-2025 12:10 PM,finsummary_515071.pdf (32.94 KB),Technical,All bidders are admitted,Purna Chandra Dalai,26-Nov-2024 05:58 PM,,Superintending Engineer,Internal,"SE, DAO and Estimator",Subash Chandra Tarai,17-Feb-2025 06:04 PM,18-Feb-2025 10:00 AM,techsummary_515071.pdf (32.50 KB),Finance,All Bidders are admitted,Subash Chandra Tarai,18-Feb-2025 12:56 PM,,BOQ Comparative Chart,1,2656779,CHOUDHURI BIKASH CHANDRA DAS,20-Nov-2024 07:46 PM,Accepted-AOC,Unsuccessful bidder and participated in transparent lottery system,04-Jun-2025 12:19 PM,EIC-CIVIL||SERNB-CIRCLE-CUTTACK||EERNB-DIVN-PANIKOILI,2024_EICCL_106616_13,"Tender Call Notice No. SE, PKL (RandB)- 10/2024-25","Construction of Paddy Procurement Centre at Choramuha Pacs, Dharmasala in the District of Jajpur.",1,2656499,SURESH KUMAR SETHY,INR,"4,526,137.37",04-Jun-2025,"INR 4,526,137.37",120.0,Komal Kumar Swain,04-Jun-2025 12:18 PM,32P1.pdf (3211.00 KB),AOC to be submitted,AOC
,,2.0,Finance,.xls,Bill of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2,2658952,NITISH MOHANTY,22-Nov-2024 09:24 AM,Accepted-AOC,Unsuccessful bidder and participated in transparent lottery system,04-Jun-2025 12:19 PM,,,,,2,2656779,CHOUDHURI BIKASH CHANDRA DAS,INR,"4,526,137.37",,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3,2658976,RAHUL DEV NAYAK,22-Nov-2024 12:54 PM,Accepted-AOC,Qualified and found successful L1 bidder through transparent lottery system and Agreement Drawn,04-Jun-2025 12:19 PM,,,,,3,2658438,TAPAS RANJAN SAHOO,INR,"4,526,137.37",,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4,2658837,RAMACHANDRA NAYAK,21-Nov-2024 10:13 PM,Accepted-AOC,Unsuccessful bidder and participated in transparent lottery system,04-Jun-2025 12:19 PM,,,,,4,2658837,RAMACHANDRA NAYAK,INR,"4,526,137.37",,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5,2656499,SURESH KUMAR SETHY,20-Nov-2024 06:48 PM,Accepted-AOC,Unsuccessful bidder and participated in transparent lottery system,04-Jun-2025 12:19 PM,,,,,5,2658952,NITISH MOHANTY,INR,"4,526,137.37",,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6,2658438,TAPAS RANJAN SAHOO,21-Nov-2024 04:54 PM,Accepted-AOC,Unsuccessful bidder and participated in transparent lottery system,04-Jun-2025 12:19 PM,,,,,6,2658976,RAHUL DEV NAYAK,INR,"4,526,137.37",,,,,,,,AOC
