S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN,GST Tender Paper cost, EMD and other document as per DTCN",Municipal Bodies||Dharmagarh NAC,DHM/01/2024-25,2025_ORULB_111779_30,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,20-Mar-2025 03:00 PM,10-Apr-2025 10:00 AM,20-Mar-2025 03:00 PM,08-Apr-2025 05:00 PM,NA ,NA ,20-Mar-2025 03:00 PM,08-Apr-2025 05:00 PM,"9,322",Yes,fixed,,Nil,Nil,Construction of Additional MRF center under Dharmagarh NAC,Construction of Additional MRF center under Dharmagarh NAC,Please refer Tender documents. ,NA ,"9,32,203",Civil Works - Roads,NA ,Tender,60.0,60.0,DHARMAGARH NAC,766015.0,NA ,NA ,NA ,DHARMAGARH NAC,No ,No,EXECUTIVE OFFICER,DHARMAGARH NAC,AOC,Ashok Kumar Mohanty,Mixed,"Birsingh Biroli,Rajiblochan Podh,Sarat Kumar Sahoo",Pramod Kumar Khillo,31-May-2025 11:59 AM,techsummary_533842.pdf (1285.36 KB),Ashok Kumar Mohanty,Mixed,"Birsingh Biroli,Rajiblochan Podh,Sarat Kumar Sahoo",Pramod Kumar Khillo,01-Jun-2025 08:33 AM,finsummary_533842.pdf (1285.36 KB),Finance,Summary,Pramod Kumar Khillo,31-May-2025 10:43 AM,finance_533842.pdf,BOQ Comparative Chart,1.0,2868231.0,ROSAN PRADHAN,INR,"792,466.11",Municipal Bodies||Dharmagarh NAC,2025_ORULB_111779_30,DHM/01/2024-25,Construction of Additional MRF center under Dharmagarh NAC,1,2868602,AISCHARYA GOYAL,28-Mar-2025 11:55 PM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,02-Jun-2025,"INR 792,466.11",60.0,Pramod Kumar Khillo,01-Jun-2025 08:40 AM,PROCEEDING.pdf (1285.00 KB),AOC
2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2878701,CHASANTA MASHRA,08-Apr-2025 12:26 PM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2877761,DHABALESWAR NAIK,07-Apr-2025 01:30 PM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2873930,DIPTIMAYEE JENA,08-Apr-2025 12:25 AM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2876375,GAJINDRA PRADHAN,05-Apr-2025 09:33 AM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2878130,JAGBANDHU SUNANI,08-Apr-2025 12:59 AM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2877203,MAHENDRA NAIK,06-Apr-2025 04:50 PM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2877468,MANOJ KUMAR AGRAWAL,08-Apr-2025 01:45 PM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2873515,PALLY SHREE SAHOO,29-Mar-2025 08:43 PM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2877756,PRATAP KISHOR NAIK,07-Apr-2025 12:09 PM,Rejected-Finance,By the tender committee,01-Jun-2025 08:33 AM,,,,,,,AOC
