Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
10-Mar-2025 11:00 AM,25-Mar-2025 11:30 AM,10-Mar-2025 11:00 AM,24-Mar-2025 05:30 PM,NA ,NA ,10-Mar-2025 11:00 AM,24-Mar-2025 05:30 PM,15-Apr-2025 12:30 PM,"1,98,686",Yes,percentage,1.0%,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,TENDER PAPER COST CONTRACTOR RC EMD PAN CARD GSTIN AFFIDAVIT UNDERTAKING AND CERTIFICATES ASPER DTCN,CHIEF CONSTRUCTION ENGINEER SOUTHERN NH CIRCLE BE,CHIEF CONSTRUCTION ENGINEER SOUTHERN NH CIRCLE BERHAMPUR NEAR CITY COLLEGE AMBAPUA BERHAMPUR PIN 760011,"SR to NH326 Such as Extra widening with Paver block from Km 414.195 to 415.000 BHS, 415.700 to 418.200 BHS 419.050 to 419.500 BHS in Malkangiri town for the year 2024 25","SR to NH326 Such as Extra widening with Paver block from Km 414.195 to 415.000 BHS, 415.700 to 418.200 BHS 419.050 to 419.500 BHS in Malkangiri town for the year 2024 25",Please refer Tender documents. ,NA ,"1,98,68,618",Civil Works - Roads,NA ,Tender,120.0,90.0,MALKANIGIRI,764045.0,NA ,NA ,NA ,OO CHIEF CONSTRUCTION ENGINEER SOUTHERN NH CIRCLE,No ,No,1.0,ICICI BANK,CE-NH||SE NH Circle South Berhampur,"23/CCE NH, SOUTH of 2024-25",2025_CENH_111386_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,CHIEF CONSTRUCTION ENGINEER SOUTHERN NATIONAL HIGHWAY CIRCLE BERHAMPUR,Internal,CHIEF CONSTRUCTION ENGINEER SOUTHERN NATIONAL HIGHWAY CIRCLE BERHAMPUR DA AND EE NHDIVISION JEYPORE PA TO CCE SOUTHERN NATIONAL HIGHWAY CIRCLE BERHAMPUR,Prakash Kumar Behera,23-Apr-2025 07:04 PM,finsummary_532364.pdf (1308.16 KB),22-May-2025,"INR 16,890,311.79",90.0,Prakash Kumar Behera,26-Jun-2025 06:18 PM,AOC.pdf (486.00 KB),LOWEST BIDDER THROUGH LOTTERY,Technical,7 (SEVEN) NOS OF BIDDERS HAVE PARTICIPATED IN THE ONLINE TENDER PROCESS AND TECHNICAL BID (COVER-I) OF 7 (SEVEN) NOS OF BIDDERS HAVE BEEN OPENED.,Mamata Rani Sabat,25-Mar-2025 12:23 PM,,1,2866981,BISHNU CHARAN NAYAK,24-Mar-2025 04:05 PM,Rejected-Finance,STOOD L2,23-Apr-2025 07:04 PM,Finance,2 (Two) nos of bidders has participated in the online tender process and financial bid (Cover-II) has been opened.,Prakash Kumar Behera,15-Apr-2025 12:54 PM,,BOQ Comparative Chart,1.0,2866447.0,RAMACHANDRA SAMANTA SINGHAR,INR,"16,890,311.79",CE-NH||SE NH Circle South Berhampur,2025_CENH_111386_1,"23/CCE NH, SOUTH of 2024-25","SR to NH326 Such as Extra widening with Paver block from Km 414.195 to 415.000 BHS, 415.700 to 418.200 BHS 419.050 to 419.500 BHS in Malkangiri town for the year 2024 25",CHIEF CONSTRUCTION ENGINEER SOUTHERN NATIONAL HIGHWAY CIRCLE BERHAMPUR,Internal,"Chief Construction Engineer Southern N.H Circle, Berhampur Executive Engineer NH Division, Jeypore PA to CCE Southern NH Circle, Berhampur Divisional Accountant O/o EE NH Division, Jeypore",Prakash Kumar Behera,09-Apr-2025 01:15 PM,15-Apr-2025 12:30 PM,techsummary_532364.pdf (661.87 KB),AOC
,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BILL OF QUANTITIES.,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2865210,Lalit Somani,24-Mar-2025 05:16 PM,Rejected-Technical,Technically disqualified and rejected by the committee and decided for not opening of his Cover-II i.e. Financial Bid as per clause no. 14 (ii) and 122 (f) of DTCN.,09-Apr-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2866214,P.RAMA RAO,24-Mar-2025 11:25 AM,Rejected-Technical,Technically disqualified and rejected by the committee and decided for not opening of his Cover-II i.e. Financial Bid as per clause no. 14 (ii) and 122 (f) of DTCN.,09-Apr-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2866634,PRIYABRATA ROUT,24-Mar-2025 01:27 PM,Rejected-Technical,Technically disqualified and rejected by the committee and decided for not opening of his Cover-II i.e. Financial Bid as per clause no. 14 (ii) and 122 (f) of DTCN.,09-Apr-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2866810,RAJENDRA KOTHIA,24-Mar-2025 02:32 PM,Rejected-Technical,"Technically disqualified and rejected by the committee and decided for not opening of his Cover-II i.e. Financial Bid as per clause no. 11, 14 (ii) and 122 (e ) and (f) of DTCN.",09-Apr-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2866447,RAMACHANDRA SAMANTA SINGHAR,24-Mar-2025 01:30 PM,Accepted-AOC,LOWEST BIDDER THROUGH LOTTERY,26-Jun-2025 06:19 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2866074,SIDDHARTH SHANKAR SAHU,24-Mar-2025 05:19 PM,Rejected-Technical,Technically disqualified and rejected by the committee and decided for not opening of his Cover-II i.e. Financial Bid as per clause no. 14 (ii) and 122 (f) of DTCN.,09-Apr-2025 01:15 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
