Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Superintending Engineer,Internal,"Superintending Engineer, Divisional Accounts Officer, EE Estimator",Indrajit Sahu,20-Dec-2024 01:26 PM,20-Dec-2024 03:00 PM,techsummary_514730.pdf (74.39 KB),PHEO||PH Circle Bhawanipatna||PH Division Balangir,2024_PHEO_106497_1,SEPHBGR 07/2024-25,Procurement of DI pipe for the work Laying of DI pipe line from intake to Chudapali in connection with the work Augmentation of water supply system along with ancillary work for Patnagarh Town Amrut 2.0,1.0,2644529.0,Tata Steel Limited,INR,"75,514,912",Finance,Bid has opened,Indrajit Sahu,20-Dec-2024 05:27 PM,finance_514730.pdf,BOQ Comparative Chart,1,2631535,Electrosteel Castings Limited,20-Nov-2024 07:31 PM,Rejected-AOC,Rejected as per OPWD code,18-Jun-2025 01:10 PM,Technical,Opening summary,Indrajit Sahu,22-Nov-2024 04:27 PM,technical_514730.pdf,18-Jun-2025,"INR 84,446,472",90.0,Indrajit Sahu,18-Jun-2025 01:10 PM,wo.pdf (2100.00 KB),L1 bidder has responded,Superitendng Engineer,Internal,"Superintending Engineer, Divisional Accounts Officer, EE Estimator",Indrajit Sahu,18-Jun-2025 01:05 PM,finsummary_514730.pdf (886.14 KB),AOC,Superintending Engineer,"Superintending Engineer, P.H. Division, Balangir",06-Nov-2024 01:30 PM,22-Nov-2024 11:00 AM,06-Nov-2024 01:30 PM,21-Nov-2024 05:00 PM,06-Nov-2024 01:30 PM ,18-Nov-2024 05:00 PM ,06-Nov-2024 01:30 PM,21-Nov-2024 05:00 PM,20-Dec-2024 03:00 PM,Procurement of DI pipe for the work Laying of DI pipe line from intake to Chudapali in connection with the work Augmentation of water supply system along with ancillary work for Patnagarh Town Amrut 2.0,Procurement of DI pipe for the work Laying of DI pipe line from intake to Chudapali in connection with the work Augmentation of water supply system along with ancillary work for Patnagarh Town Amrut 2.0,Please refer DTCN ,NA ,"8,44,46,472",Civil Works - Water Works,NA ,Tender,120.0,90.0,Patnagarh NAC,767025.0,NA ,NA ,NA ,"Superintending Engineer, P.H. Division, Balangir",No ,No,PHEO||PH Circle Bhawanipatna||PH Division Balangir,SEPHBGR 07/2024-25,2024_PHEO_106497_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor registration certificate, Experience certificate, etc","10,000",0.0,Nil,Nil,No,"8,44,465",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,2,2625234,JINDAL SAW LIMITED,21-Nov-2024 10:26 AM,Rejected-AOC,Rejected as per OPWD code,18-Jun-2025 01:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,3,2644529,Tata Steel Limited,21-Nov-2024 04:02 PM,Accepted-AOC,Awarded as per OPWD code,18-Jun-2025 01:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,4,2647263,Welspun DI Pipes Limited,20-Nov-2024 02:24 PM,Rejected-AOC,Rejected as per OPWD code,18-Jun-2025 01:10 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
