S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,Construction of Maa Ramachandi Check Dam PKD type near village Takua in Chhendipada Block of Angul District under MATY 2022-23,Construction of Maa Ramachandi Check Dam PKD type near village Takua in Chhendipada Block of Angul District under MATY 2022-23,Please refer Tender documents. ,NA ,"84,75,000",Civil Works - Others,NA ,Tender,90.0,180.0,Angul,759143.0,NA ,NA ,NA ,"Superintending Engineer, M. I. Division, Angul",No ,No,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Online Paper cost,EMD,RC,GST,PAN CARD,Affidavit correctness ,No relation Certificate","Superintending Engineer, M. I. Division, Angul","Superintending Engineer, M. I. Division,Angul At-College Chhack Po-Hakimpada Dist-Angul","CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||EE,MI Divn, Angul","S.E, M.I.Division Angul No.-09/2022-23",2023_CEMIB_86239_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,15-Feb-2023 10:00 AM,22-Feb-2023 11:00 AM,15-Feb-2023 10:00 AM,21-Feb-2023 05:00 PM,NA ,NA ,15-Feb-2023 10:00 AM,21-Feb-2023 05:00 PM,27-Feb-2023 11:00 AM,"84,750",Yes,percentage,1.0%,Nil,Nil,AOC,Superintending Engineer,Internal,DAO Estimator,Aparajita Priyadarsini,08-Mar-2023 10:58 AM,finsummary_428702.pdf (197.49 KB),16-Jun-2025,"INR 7,203,914",180.0,Basant Kumar Rath,16-Jun-2025 05:47 PM,Ramchandi.pdf (287.00 KB),Technical,19 nos bidder found,Rabi Sankar Dash,23-Feb-2023 12:26 AM,technical_428702.pdf,1,2085882,AJIT KERKETTA,21-Feb-2023 03:44 PM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,Finance,19nos tender found,Aparajita Priyadarsini,08-Mar-2023 10:35 AM,finance_428702.pdf,BOQ Comparative Chart,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||EE,MI Divn, Angul",2023_CEMIB_86239_5,"S.E, M.I.Division Angul No.-09/2022-23",Construction of Maa Ramachandi Check Dam PKD type near village Takua in Chhendipada Block of Angul District under MATY 2022-23,1.0,2086130.0,BANAMBAR MAJHI,INR,"7,203,914",Superintending Engineer,Internal,Sr DAO Estimator,Aparajita Priyadarsini,26-Feb-2023 05:11 PM,27-Feb-2023 11:00 AM,techsummary_428702.pdf (320.32 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,2085295,AMARNATH DEHURY,20-Feb-2023 08:14 PM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,3,2083040,ANIL KUMAR MAJHI,18-Feb-2023 02:57 PM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,4,2085139,ARUN KUMAR PRADHAN,20-Feb-2023 05:43 PM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,5,2084292,Ashok Kumar sahu,20-Feb-2023 12:28 PM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,6,2086130,BANAMBAR MAJHI,21-Feb-2023 04:14 PM,Accepted-AOC,Winner of the Lottery,16-Jun-2025 05:47 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,7,2085504,BIKASH BEHERA,21-Feb-2023 08:55 AM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,8,2085392,GAYATRI PRADHAN,20-Feb-2023 11:17 PM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,9,2085434,JITENDRIYA CHANDAN,21-Feb-2023 05:55 AM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,10,2083950,MAHIMA CONSTRUCTION PROPRIETOR SRI SRIKANTA DEHURY,20-Feb-2023 05:04 AM,Rejected-Finance,Not won in the transparent lottery system drawn among L1 bidder,08-Mar-2023 10:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC
