Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Imp. of Road from Sana bazar jn. to Big bazar jn. Near Balaji mistan shop (With B.T ) in ward no -07,Imp. of Road from Sana bazar jn. to Big bazar jn. Near Balaji mistan shop (With B.T ) in ward no -07,Please refer tender documents ,NA ,"25,41,555",Civil Works - Others,NA ,Tender,120.0,120.0,"Berhampur Municipal Corporation, Berhampur",760002.0,NA ,NA ,NA ,Berhampur Municipal Corporation,No ,No,Municipal Bodies||Brahmapur Municipal Corporation,BeMC (BAM)/ 298/ 2024-2025,2024_ORULB_105443_58,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Commissioner,","Berhampur Municipal Corporation, Berhampur","7,080",0.0,Nil,Nil,No,"25,416",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, BID COST, EMD AND REGISTRATION ETC AS PER DTCN",09-Oct-2024 03:00 PM,25-Oct-2024 11:30 AM,09-Oct-2024 03:00 PM,24-Oct-2024 05:00 PM,09-Oct-2024 03:00 PM ,15-Oct-2024 02:00 PM ,09-Oct-2024 03:00 PM,24-Oct-2024 05:00 PM,1,ICICI BANK,AOC,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,30-Jun-2025 05:23 PM,techsummary_508635.pdf (488.00 KB),Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Susanta Dung Dung,30-Jun-2025 05:26 PM,finsummary_508635.pdf (515.79 KB),Finance,Admitted,Sanjukta Kumari Raipatro,25-Oct-2024 03:33 PM,finance_508635.pdf,BOQ Comparative Chart,1,2582620,BIKASH PATRO,17-Oct-2024 08:41 PM,Rejected-Finance,Rejected,30-Jun-2025 05:26 PM,1.0,2582643.0,UDAYA KUMAR BEHERA,INR,"2,615,263",Municipal Bodies||Brahmapur Municipal Corporation,2024_ORULB_105443_58,BeMC (BAM)/ 298/ 2024-2025,Imp. of Road from Sana bazar jn. to Big bazar jn. Near Balaji mistan shop (With B.T ) in ward no -07,30-Jun-2025,"INR 2,541,558.31",120.0,Susanta Dung Dung,30-Jun-2025 05:28 PM,298_58_1.pdf (398.00 KB),As per estimated rate,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2,2582643,UDAYA KUMAR BEHERA,17-Oct-2024 07:38 PM,Accepted-AOC,Accepted,30-Jun-2025 05:28 PM,,,,,,,,,,,,,,,,,AOC
