S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
1.0,2892018.0,SUJIT KUMAR JENA,INR,"80,303",Municipal Bodies||Choudwar Municipality,2025_ORULB_112370_31,ChM-01/2025-26,Construction of RCC Culvert infornt of Baga Sethi house in ward no 17 Choudwar Municipality,1,2897146,ANIL KUMAR BHOI,27-Apr-2025 10:01 PM,Rejected-Finance,REJECT,17-Jun-2025 12:07 PM,17-Jun-2025,"INR 94,464",30.0,Soumya Ranjan Mishra,17-Jun-2025 12:13 PM,wosl31.pdf (564.00 KB),Finance,"The Tender has been opened in presence of EO,ME,JE In Choudwar Municipality",Patitapaban Pattnayak,02-May-2025 04:11 PM,finance_536259.pdf,BOQ Comparative Chart,EO,Internal,,Soumya Ranjan Mishra,17-Jun-2025 12:07 PM,finsummary_536259.pdf (602.38 KB),EO,Internal,,Soumya Ranjan Mishra,17-Jun-2025 12:02 PM,techsummary_536259.pdf (267.22 KB),AOC,944.0,Yes,fixed,,Nil,Nil,Executive Officer,Choudwar Municipality,Construction of RCC Culvert infornt of Baga Sethi house in ward no 17 Choudwar Municipality,Construction of RCC Culvert infornt of Baga Sethi house in ward no 17 Choudwar Municipality,Please refer Tender documents. ,NA ,"94,464",Civil Works - Others,NA ,Tender,30.0,NA ,Choudwar,756071.0,NA ,NA ,NA ,Executive Officer Choudwar Municipality,No ,No,472.0,0.0,Nil,Nil,No,15-Apr-2025 11:00 AM,29-Apr-2025 11:00 AM,15-Apr-2025 11:00 AM,28-Apr-2025 05:00 PM,NA ,NA ,15-Apr-2025 11:00 AM,28-Apr-2025 05:00 PM,1.0,ICICI BANK,Municipal Bodies||Choudwar Municipality,ChM-01/2025-26,2025_ORULB_112370_31,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,As Per DTCN,AOC
,,,,,,,,,2,2892020,ASHOK KUMAR SAHOO,22-Apr-2025 08:50 PM,Rejected-Finance,REJECT,17-Jun-2025 12:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,As Per BOQ,AOC
,,,,,,,,,3,2891958,DEEPAK BARIK,22-Apr-2025 08:19 PM,Rejected-Finance,REJECT,17-Jun-2025 12:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,4,2896032,JAGANNATH BEHERA,26-Apr-2025 06:47 PM,Rejected-Finance,REJECT,17-Jun-2025 12:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,5,2895773,KAMAL BEHERA,26-Apr-2025 03:09 PM,Rejected-Finance,L2 IN LOTTERY PROCESS,17-Jun-2025 12:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,6,2892818,KRISHNA GLOBAL SOLUTIONS,23-Apr-2025 05:20 PM,Rejected-Finance,REJECT,17-Jun-2025 12:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,7,2895553,RANJIT KUMAR PRADHAN,28-Apr-2025 01:06 PM,Rejected-Finance,REJECT,17-Jun-2025 12:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,8,2892018,SUJIT KUMAR JENA,22-Apr-2025 09:26 PM,Accepted-AOC,L1 IN LOTTERY,17-Jun-2025 12:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
