Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
26-Feb-2024 10:00 AM,12-Mar-2024 11:00 AM,26-Feb-2024 10:00 AM,11-Mar-2024 05:00 PM,NA ,NA ,26-Feb-2024 10:00 AM,11-Mar-2024 05:00 PM,06-Jun-2024 11:00 AM,1,Fee/PreQual/Technical,.pdf,Document as Per Tender Call Notice,1,ICICI BANK,"25,840",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,Municipal Bodies||Barbil Municipality,BBLM-8/2023-24,2024_ORULB_101548_14,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Model Anganwadi Center at Nalda Munda sahi in Ward No.1, Barbil Municipality","Construction of Model Anganwadi Center at Nalda Munda sahi in Ward No.1, Barbil Municipality",Please refer Tender documents. ,NA ,"25,84,000",Civil Works - Buildings,NA ,Tender,120.0,120.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality,No ,No,AOC,Laxman Mahanta,Internal,"Accountant,ME,EO,AEE PWD",Biswajit Ray,06-Jun-2024 10:51 AM,06-Jun-2024 11:00 AM,techsummary_495481.pdf (966.03 KB),Finance,Open,Biswajit Ray,07-Jun-2024 06:52 PM,finance_495481.pdf,BOQ Comparative Chart,Laxman Mahanta,Internal,,Ramesh Chandra Nayak,24-Jun-2025 03:11 PM,finsummary_495481.pdf (726.26 KB),Technical,open,Biswajit Ray,13-Mar-2024 11:30 AM,technical_495481.pdf,Municipal Bodies||Barbil Municipality,2024_ORULB_101548_14,BBLM-8/2023-24,"Construction of Model Anganwadi Center at Nalda Munda sahi in Ward No.1, Barbil Municipality",1.0,2473775.0,RAMA CHANDRA DAS,INR,"2,684,981",1,2473775,RAMA CHANDRA DAS,11-Mar-2024 02:09 PM,Accepted-AOC,Lowest,24-Jun-2025 03:13 PM,24-Jun-2025,"INR 2,684,981",120.0,Ramesh Chandra Nayak,24-Jun-2025 03:13 PM,WO14.pdf (534.00 KB),Contact value including GST,AOC
,,,,,,,,,2,Finance,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2473796,RANJIT KUMAR MAHANTA,11-Mar-2024 02:19 PM,Rejected-Finance,Second,24-Jun-2025 03:11 PM,,,,,,,,AOC
